GlobalID,EntryID,ElbowL_X,ElbowL_Y,ElbowL_Z,ElbowR_X,ElbowR_Y,ElbowR_Z,FiringPoint_X,FiringPoint_Y,FiringPoint_Z,FootL_X,FootL_Y,FootL_Z,FootR_X,FootR_Y,FootR_Z,HandL_X,HandL_Y,HandL_Z,HandR_X,HandR_Y,HandR_Z,Head_X,Head_Y,Head_Z,KneeL_X,KneeL_Y,KneeL_Z,KneeR_X,KneeR_Y,KneeR_Z,Player_X,Player_Y,Player_Z,PlayerImage_X,PlayerImage_Y,PlayerImage_Z,PlayerTransformEffect_X,PlayerTransformEffect_Y,PlayerTransformEffect_Z,Raft_X,Raft_Y,Raft_Z,RaftBack_X,RaftBack_Y,RaftBack_Z,SpineBase_X,SpineBase_Y,SpineBase_Z,FiringPoint_RotX,FiringPoint_RotY,FiringPoint_RotZ,FiringPoint_RotW,Spatial,Temporal,Spatial_1,Temporal_1,Spatial_2,Temporal_2
5237,08062025071118321,-2.969415,-0.5723076,-0.03109183,3.063687,-0.477715,-0.03209183,4.130829,-0.654677,-2.38E-07,-0.6398751,-1.691417,-0.06919183,0.6008844,-1.713449,-0.05149183,-1.87983,-2.467538,-0.04429182,1.696202,-2.597824,-0.04469183,0.1425171,2.264251,-0.001991831,-3.379193,-3.155385,-0.1076918,1.385577,-3.112113,-0.05459183,-4.5,-2.232419,-0.01000072,0,2.85645,0.06700817,0,2.5,-0.2,0,0,0,-0.066,0.102,0.1,-0.1152819,-0.7770929,-0.08399183,0,0,0,1,0,0,0,0,0,0
5238,08062025071119185,-2.319535,1.303168,-0.03389183,2.081023,1.453195,-0.02929184,4.16528,-0.966121,-2.38E-07,-1.182311,-2.753843,-0.05319183,0.9079635,-2.875188,-0.05649183,-1.511893,-0.9959278,-0.04379183,1.131756,-1.22162,-0.04209183,-0.3937785,6.256975,-0.002191827,-1.197249,-2.249692,-0.04959182,0.869751,-2.176634,-0.05349183,-4.5,-1.86131,-0.01000024,0,2.85645,0.06700817,0,2.5,-0.2,0,0,0,-0.066,0.102,0.1,-0.02740818,0.4188023,-0.04789183,0,0,0,1,0,0,0,0,0,0
5239,08062025071119371,-2.607083,2.071537,-0.03579183,1.890685,2.108087,-0.02939183,4.193098,-1.352001,-2.38E-07,-1.114631,-2.964826,-0.05409183,0.9079635,-2.875188,-0.05649183,-2.002059,-0.4509799,-0.03859182,1.293558,-0.6437674,-0.03409183,-0.7190925,7.046643,-0.004991829,-1.169148,-2.078141,-0.04819183,0.8934507,-2.02281,-0.04799183,-4.5,-1.464607,-0.01000024,0,2.85645,0.06700817,0,2.5,-0.2,0,0,0,-0.066,0.102,0.1,-0.2856146,0.5271428,-0.03909183,0,0,0,1,0,0,0,0,0,0
5240,08062025071119576,-2.920417,2.386558,-0.03649183,1.652994,2.339995,-0.02959183,4.207232,-1.702971,2.38E-07,-0.955966,-2.867913,-0.05349183,0.9079635,-2.875188,-0.05649183,-2.646851,-0.338542,-0.03339183,1.327802,-0.5952625,-0.02649184,-0.9860343,7.264002,-0.008491829,-1.425013,-2.26623,-0.04449183,0.9735786,-3.080702,-0.03679183,-4.5,-1.144523,-0.01000024,0,2.85645,0.06700817,0,2.5,-0.2,0,0,0,-0.066,0.102,0.1,-0.5807664,0.4699874,-0.03269184,0,0,0,1,0,0,0,0,0,0
5241,08062025071119776,-3.167422,2.307635,-0.03459183,1.410369,2.415769,-0.02929184,4.204535,-2.00953,-4.77E-07,-0.955966,-2.867913,-0.05349183,0.9079635,-2.875188,-0.05649183,-3.333733,-0.6722708,-0.02929184,1.072114,-0.7982011,-0.02219183,-1.093447,7.301258,-0.009491831,-1.468751,-3.027312,-0.04239183,0.9735786,-3.080702,-0.03679183,-4.5,-0.9018714,-0.009999761,0,2.85645,0.06700817,0,2.5,-0.2,0,0,0,-0.066,0.102,0.1,-0.7880786,0.2597885,-0.02719183,0,0,0,1,0,0,0,0,0,0
5242,08062025071119976,-3.144645,2.234265,-0.03239182,1.667772,2.220525,-0.02399182,4.189511,-2.193052,-4.77E-07,-0.955966,-2.867913,-0.05349183,0.9079635,-2.875188,-0.05649183,-3.378425,-0.6583056,-0.02819183,1.27116,-1.101627,-0.01689184,-0.8440201,7.376171,-0.006391831,-1.431603,-3.149181,-0.03679183,0.9735786,-3.080702,-0.03679183,-4.5,-0.7915943,-0.009999761,0,2.85645,0.06700817,0,2.5,-0.2,0,0,0,-0.066,0.102,0.1,-0.726302,-0.03806138,-0.02149183,0,0,0,1,0,0,0,0,0,0
5243,08062025071120179,-2.538798,2.199431,-0.02879183,2.50633,1.945229,-0.01449183,4.168462,-2.217995,-2.38E-07,-0.955966,-2.867913,-0.05349183,0.9079635,-2.875188,-0.05649183,-2.957206,-0.612674,-0.02689183,2.149139,-1.805166,-0.007791832,-0.04628782,7.717528,-0.0001918301,-1.431603,-3.149181,-0.03679183,0.9735786,-3.080702,-0.03679183,-4.5,-0.8286579,-0.009999761,0,2.85645,0.06700817,0,2.5,-0.2,0,0,0,-0.066,0.102,0.1,-0.206313,-0.4039049,-0.01349182,0,0,0,1,0,0,0,0,0,0
5244,08062025071120381,-2.00954,2.182293,-0.02439183,3.581751,1.623507,-0.003391832,4.146069,-2.075857,-7.15E-07,-0.955966,-2.867913,-0.05349183,0.9079635,-2.875188,-0.05649183,-2.4112,-0.7550566,-0.02159183,2.964932,-2.247201,0.0007081702,0.7739722,7.820026,0.00550817,-1.431603,-3.149181,-0.03679183,0.9735786,-3.080702,-0.03679183,-4.5,-1.010494,-0.01000024,0,2.85645,0.06700817,0,2.5,-0.2,0,0,0,-0.066,0.102,0.1,0.2007842,-0.6785219,-0.01029183,0,0,0,1,0,0,0,0,0,0
5245,08062025071120585,-1.833129,2.258672,-0.02149183,3.922549,1.390299,0.001008168,4.124101,-1.807474,0,-0.955966,-2.867913,-0.05349183,0.9079635,-2.875188,-0.05649183,-2.239172,-0.849467,-0.01749183,3.226619,-2.095417,0.005808167,1.105209,7.879347,0.008308169,-1.431603,-3.149181,-0.03679183,0.9735786,-3.080702,-0.03679183,-4.5,-1.308091,-0.01000048,0,2.85645,0.06700817,0,2.5,-0.2,0,0,0,-0.066,0.102,0.1,0.3903447,-0.7802262,-0.008791834,0,0,0,1,0,0,0,0,0,0
5246,08062025071120775,-2.093559,2.025124,-0.01749183,3.95928,1.39619,0.0002081692,4.100748,-1.432004,-7.15E-07,-0.955966,-2.867913,-0.05349183,0.9079635,-2.875188,-0.05649183,-2.531306,-1.350738,-0.01249183,2.495409,-2.655563,0.003508165,1.08878,8.187925,0.01060817,-1.431603,-3.149181,-0.03679183,0.9735786,-3.080702,-0.03679183,-4.5,-1.711748,-0.01000024,0,2.85645,0.06700817,0,2.5,-0.2,0,0,0,-0.066,0.102,0.1,0.2962166,-0.9464316,-0.004691832,0,0,0,1,0,0,0,0,0,0
5247,08062025071120982,-2.429726,1.900573,-0.01459183,3.66883,1.567285,-0.001791827,4.077604,-1.02634,-7.15E-07,-0.955966,-2.867913,-0.05349183,0.9079635,-2.875188,-0.05649183,-2.905808,-1.459792,-0.009691827,2.862308,-2.004771,0.0005081668,1.08878,8.187925,0.01060817,-1.431603,-3.149181,-0.03679183,0.9735786,-3.080702,-0.03679183,-4.5,-2.151873,-0.01000048,0,2.85645,0.06700817,0,2.5,-0.2,0,0,0,-0.066,0.102,0.1,0.1785103,-1.145696,-0.0009918287,0,0,0,1,0,0,0,0,0,0
5248,08062025071121170,-2.632659,1.870731,-0.01389183,3.538443,1.572586,-0.0002918318,4.062209,-0.7444636,0,-0.955966,-2.867913,-0.05349183,0.9079635,-2.875188,-0.05649183,-3.291925,-1.437489,-0.008291826,2.841387,-1.943814,0.001508169,1.08878,8.187925,0.01060817,-1.431603,-3.149181,-0.03679183,0.9735786,-3.080702,-0.03679183,-4.5,-2.454429,-0.01000072,0,2.85645,0.06700817,0,2.5,-0.2,0,0,0,-0.066,0.102,0.1,0.11219,-1.23847,-0.0001918301,0,0,0,1,0,0,0,0,0,0
5249,08062025071121376,-2.75917,1.921329,-0.01449183,3.514436,1.257462,0.00420817,4.04731,-0.4662359,-4.77E-07,-0.955966,-2.867913,-0.05349183,0.9079635,-2.875188,-0.05649183,-3.393295,-1.250465,-0.009991832,2.860682,-2.064991,0.00750817,1.08878,8.187925,0.01060817,-1.431603,-3.149181,-0.03679183,0.9735786,-3.080702,-0.03679183,-4.5,-2.726991,-0.01000024,0,2.85645,0.06700817,0,2.5,-0.2,0,0,0,-0.066,0.102,0.1,-0.06626666,-1.307951,-0.0005918294,0,0,0,1,0,0,0,0,0,0
5250,08062025071121578,-2.788109,2.060345,-0.01699183,3.519225,0.8828157,0.009108171,4.04618,-0.3078261,-7.15E-07,-0.955966,-2.867913,-0.05349183,0.9079635,-2.875188,-0.05649183,-3.413669,-1.225617,-0.01569183,2.456336,-2.973782,0.009508166,1.08878,8.187925,0.01060817,-1.431603,-3.149181,-0.03679183,0.9735786,-3.080702,-0.03679183,-4.5,-2.857837,-0.01000072,0,2.85645,0.06700817,0,2.5,-0.2,0,0,0,-0.066,0.102,0.1,-0.197551,-1.383528,-0.0005918294,0,0,0,1,0,0,0,0,0,0
5251,08062025071138057,0,0,0,0,0,0,11.184,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.552,0,0,0,0,2.5,-0.2,0,0,0,-0.066,0.102,0.1,0,0,0,0,0,0,1,0,0,0,0,0,0
5252,08062025071141748,-1.250272,5.58798,0.02092378,1.535317,5.532725,0.01932378,11.184,0.63,0,-0.4550821,0.09733152,-0.0009762198,0.9209855,0.005496979,0.001023769,-1.191588,3.809422,0.02742378,1.599859,3.641971,0.02762377,0.2643359,9.020931,0.04142377,-0.435552,2.455398,0.01932378,0.8507804,2.375431,0.02072378,-4.5,-1.380456,-0.01000048,0,5.306317,0.1780238,0,2.5,-0.2,0,0,0,-0.066,0.102,0.1,0.1721773,4.15224,0.03142378,0,0,0,1,1,1,1,1,1,1
5253,08062025071142101,-1.235646,5.573145,0.02061325,1.49976,5.534726,0.02011326,11.184,0.63,0,-0.4377035,0.109602,-0.001486748,0.927775,0.01447964,0.001413256,-1.205755,3.767604,0.02481325,1.44196,3.643964,0.02711324,0.2194672,9.033038,0.04221325,-0.4303719,2.444442,0.02151324,0.8789582,2.366569,0.02511325,-4.5,-1.485704,-0.01000048,0,5.304989,0.1780133,0,2.5,-0.2,0,0,0,-0.066,0.102,0.1,0.1703118,4.125797,0.03271325,0,0,0,1,1,1,1,1,1,1
5254,08062025071142414,-1.265201,5.552949,0.02044891,1.482247,5.532015,0.02054891,11.184,0.63,0,-0.5053768,0.05787325,-0.001051083,0.976063,-0.02196789,0.001448914,-1.249877,3.740837,0.02404891,1.443624,3.612774,0.0270489,0.142534,9.041304,0.04224892,-0.4524169,2.441638,0.02034892,0.8713911,2.358405,0.02434891,-4.5,-1.625006,-0.01000072,0,5.311088,0.1779489,0,2.5,-0.2,0,0,0,-0.066,0.102,0.1,0.1461035,4.122095,0.0325489,0,0,0,1,1,1,1,1,1,1
5255,08062025071142661,-1.330951,5.545042,0.02096893,1.410867,5.531102,0.02066892,11.184,0.63,0,-0.4506044,0.1093092,-0.001331076,0.9295993,-0.02874899,0.001168922,-1.280484,3.718515,0.02596892,1.357034,3.640133,0.02666892,0.03615146,9.043837,0.04256892,-0.4823292,2.426816,0.02136892,0.8508493,2.379674,0.02506892,-4.5,-1.795594,-0.01000024,0,5.311747,0.1780689,0,2.5,-0.2,0,0,0,-0.066,0.102,0.1,0.09853448,4.120015,0.03256893,0,0,0,1,1,1,1,1,1,1
5256,08062025071142883,-1.407166,5.560816,0.02066502,1.326131,5.556851,0.01996502,11.184,0.63,0,-0.4578213,0.1364002,-0.001934975,0.9597688,-0.02656555,0.00216502,-1.334478,3.72228,0.02496502,1.298526,3.680074,0.02576502,-0.09157364,9.061669,0.04246502,-0.5339355,2.466336,0.01976502,0.8135026,2.418803,0.02406502,-4.5,-1.97716,-0.01000048,0,5.336643,0.177965,0,2.5,-0.2,0,0,0,-0.066,0.102,0.1,0.03276006,4.145578,0.03176501,0,0,0,1,1,1,1,1,1,1
5257,08062025071143083,-1.483117,5.564528,0.02031015,1.239744,5.572655,0.01911016,11.184,0.63,0,-0.4728224,0.1248813,-0.0008898526,0.9716571,-0.01798153,0.00161016,-1.400939,3.723505,0.02451015,1.224526,3.70871,0.02431014,-0.2096959,9.072634,0.04211016,-0.5792298,2.50587,0.02031015,0.7746413,2.425056,0.02111015,-4.5,-2.12585,-0.01000072,0,5.349271,0.1778101,0,2.5,-0.2,0,0,0,-0.066,0.102,0.1,-0.04199445,4.158805,0.03171015,0,0,0,1,1,1,1,1,1,1
5258,08062025071143272,-1.53609,5.562301,0.01975808,1.196114,5.583577,0.01875807,11.184,0.63,0,-0.4756385,0.1147561,-0.001241922,0.9678198,-0.009520531,0.001658067,-1.452507,3.71438,0.02395807,1.176733,3.733121,0.02485807,-0.2850167,9.066995,0.04185808,-0.6134955,2.493306,0.01945809,0.7421932,2.429924,0.02055806,-4.5,-2.195204,-0.01000048,0,5.351676,0.1777581,0,2.5,-0.2,0,0,0,-0.066,0.102,0.1,-0.08654898,4.159967,0.03125808,0,0,0,1,1,1,1,1,1,1
5259,08062025071143480,-1.556251,5.557248,0.01994978,1.168476,5.586422,0.01824978,11.184,0.63,0,-0.4631579,0.1403627,-0.001350224,0.9693807,-0.003760815,0.001149788,-1.467074,3.72279,0.02354978,1.158521,3.736609,0.02424978,-0.3374521,9.062836,0.04124978,-0.6312968,2.481233,0.01654978,0.7270949,2.429883,0.02024978,-4.5,-2.210766,-0.01000072,0,5.353653,0.1777498,0,2.5,-0.2,0,0,0,-0.066,0.102,0.1,-0.1132247,4.161643,0.03084978,0,0,0,1,1,1,1,1,1,1
5260,08062025071143670,-1.555129,5.560218,0.01989391,1.167969,5.594999,0.01849392,11.184,0.63,0,-0.4633772,0.1423907,-0.001006097,0.9709089,-0.003201008,0.001593918,-1.432532,3.736838,0.02299391,1.169038,3.745315,0.02409391,-0.3666156,9.065966,0.04159391,-0.631446,2.494025,0.0188939,0.7202227,2.437947,0.01969391,-4.5,-2.145409,-0.01000072,0,5.357893,0.1777939,0,2.5,-0.2,0,0,0,-0.066,0.102,0.1,-0.1213735,4.167436,0.0306939,0,0,0,1,1,1,1,1,1,1
5261,08062025071143878,-1.542136,5.55373,0.01963063,1.177369,5.601622,0.01823062,11.184,0.63,0,-0.4534042,0.1629257,-0.001769364,0.9679723,0.002143383,0.001630634,-1.419822,3.741527,0.02303062,1.19303,3.772571,0.02463062,-0.3759924,9.065957,0.04173063,-0.6244835,2.504359,0.01923063,0.7279527,2.452365,0.02183063,-4.5,-2.017918,-0.01000024,0,5.357094,0.1778306,0,2.5,-0.2,0,0,0,-0.066,0.102,0.1,-0.1180765,4.170469,0.03093062,0,0,0,1,1,1,1,1,1,1
5262,08062025071144081,-1.670515,5.639415,0.02035424,1.309462,5.689397,0.01785424,11.184,0.63,0,-0.492036,0.1364026,-0.001545757,0.9619039,0.003331661,0.001654252,-2.108974,3.743703,0.02575424,1.686683,3.86553,0.02565424,-0.3791024,9.064295,0.04175425,-0.5989357,2.515293,0.02015424,0.7326525,2.465903,0.02235425,-4.5,-1.849135,-0.01,0,5.355,0.1778542,0,2.5,-0.2,0,0,0,-0.066,0.102,0.1,-0.09741211,4.182755,0.03065425,0,0,0,1,1,1,1,1,1,1
5263,08062025071144266,-2.395577,6.173627,0.02538379,1.975163,6.153288,0.02178378,11.184,0.63,0,-0.4618202,0.1590266,-0.001516223,0.9606052,0.009962082,0.001783773,-4.201534,4.957631,0.03428379,3.66937,4.961331,0.03368378,-0.3476207,9.062973,0.04168378,-0.5804749,2.53952,0.02078378,0.7295159,2.495929,0.02328378,-4.5,-1.695329,-0.01000024,0,5.35107,0.1778838,0,2.5,-0.2,0,0,0,-0.066,0.102,0.1,-0.08008208,4.199031,0.03058377,0,0,0,1,1,1,1,1,1,1
5264,08062025071144469,-2.735969,6.703391,0.02871127,2.332445,6.712627,0.02551128,11.184,0.63,0,-0.4556229,0.1434178,-0.00148873,0.9499568,0.01484394,0.001111269,-5.059937,6.602671,0.04061127,4.56978,6.483476,0.03801127,-0.2605167,9.065483,0.04141127,-0.5706363,2.559314,0.02131127,0.7297036,2.496261,0.02301127,-4.5,-1.517449,-0.01000048,0,5.343701,0.1780113,0,2.5,-0.2,0,0,0,-0.066,0.102,0.1,-0.06139684,4.226033,0.03081128,0,0,0,1,1,1,1,1,1,1
5265,08062025071144681,-2.752196,6.831157,0.02883862,2.393579,6.814617,0.02643861,11.184,0.63,0,-0.4565074,0.1345906,-0.001461387,0.9456188,0.009672642,0.001338616,-5.062355,6.698895,0.04133862,4.516467,6.59736,0.03703862,-0.1952995,9.052933,0.04053861,-0.5553849,2.551427,0.02073862,0.7370515,2.492558,0.02283861,-4.5,-1.375174,-0.01000072,0,5.33053,0.1780386,0,2.5,-0.2,0,0,0,-0.066,0.102,0.1,-0.04118291,4.24028,0.03013861,0,0,0,1,1,1,1,1,1,1
5266,08062025071144879,-2.708408,6.841921,0.02850851,2.427004,6.831005,0.02690852,11.184,0.63,0,-0.465727,0.1043139,-0.001291484,0.919541,0.0225153,0.001008511,-5.005164,6.665412,0.03930852,4.521028,6.593063,0.03780852,-0.1517368,9.039036,0.04060851,-0.5399125,2.543851,0.02060851,0.7532462,2.485951,0.02250852,-4.5,-1.301937,-0.009999761,0,5.317189,0.1781085,0,2.5,-0.2,0,0,0,-0.066,0.102,0.1,-0.01601551,4.244673,0.02980852,0,0,0,1,1,1,1,1,1,1
5267,08062025071145081,-2.685102,6.835507,0.0278988,2.443993,6.855686,0.0269988,11.184,0.63,0,-0.431275,0.1233106,-0.001701191,0.9500834,0.001554489,0.0012988,-4.978816,6.60065,0.0375988,4.631687,6.623184,0.03979881,-0.1445567,9.034929,0.0406988,-0.5289357,2.542729,0.02029881,0.7697335,2.500088,0.02279879,-4.5,-1.277789,-0.009999523,0,5.314208,0.1781988,0,2.5,-0.2,0,0,0,-0.066,0.102,0.1,0.004196167,4.252162,0.02979881,0,0,0,1,1,1,1,1,1,1
5268,08062025071145283,-2.740462,6.765774,0.02641779,2.365584,6.920727,0.02701779,11.184,0.63,0,-0.4683239,0.1333423,-0.001482204,0.9538517,-0.001216412,0.001717791,-4.989676,6.428811,0.03481779,4.512838,6.737145,0.04051778,-0.2854699,9.014639,0.04021779,-0.5395592,2.532103,0.01911779,0.7696963,2.50638,0.02291779,-4.5,-1.348892,-0.01000048,0,5.313835,0.1782178,0,2.5,-0.2,0,0,0,-0.066,0.102,0.1,-0.00549712,4.257349,0.02981779,0,0,0,1,1,1,1,1,1,1
5269,08062025071145483,-2.944428,6.657353,0.0250669,2.132443,7.021007,0.02656689,11.184,0.63,0,-0.4975592,0.1417022,-0.001233101,0.9636434,-0.01215315,0.001566902,-5.138308,6.158529,0.03196689,4.268474,6.886626,0.04066689,-0.6050811,8.986132,0.0399669,-0.5696682,2.520147,0.0157669,0.7157299,2.507528,0.01956691,-4.5,-1.483473,-0.01000024,0,5.32311,0.1781669,0,2.5,-0.2,0,0,0,-0.066,0.102,0.1,-0.1069862,4.273635,0.0294669,0,0,0,1,1,1,1,1,1,1
5270,08062025071145665,-3.142542,6.495984,0.02398309,1.87912,7.11225,0.0259831,11.184,0.63,0,-0.4603684,0.1344938,-0.001416907,0.9438431,-0.008128166,0.001383096,-5.241437,5.801568,0.02948309,4.079174,7.065546,0.04068309,-0.9576461,8.938858,0.0394831,-0.6062622,2.525851,0.0145831,0.669472,2.494113,0.01778309,-4.5,-1.668722,-0.01000048,0,5.326655,0.1780831,0,2.5,-0.2,0,0,0,-0.066,0.102,0.1,-0.1947977,4.272812,0.0286831,0,0,0,1,1,1,1,1,1,1
5271,08062025071145867,-3.187457,6.404915,0.02405402,1.739836,7.176378,0.02545403,11.184,0.63,0,-0.4905,0.159328,-0.001545981,0.9570979,-0.0136919,0.002254009,-5.253678,5.617152,0.02835402,3.800082,7.162223,0.03885403,-1.140452,8.918924,0.03965402,-0.6254905,2.535288,0.01325402,0.6504313,2.476704,0.01695403,-4.5,-1.868795,-0.01000048,0,5.332866,0.177954,0,2.5,-0.2,0,0,0,-0.066,0.102,0.1,-0.2292384,4.282646,0.02805401,0,0,0,1,1,1,1,1,1,1
5272,08062025071146079,-3.182831,6.396104,0.02382132,1.7073,7.199984,0.02582133,11.184,0.63,0,-0.4995185,0.1576028,-0.001678661,0.9584621,0.004528999,0.002921328,-5.236696,5.625774,0.02872133,3.773167,7.136191,0.03822133,-1.180111,8.919248,0.04002133,-0.6315483,2.549458,0.01292133,0.6396891,2.482589,0.01692134,-4.5,-2.070119,-0.01,0,5.34362,0.1779213,0,2.5,-0.2,0,0,0,-0.066,0.102,0.1,-0.240235,4.296854,0.02792133,0,0,0,1,1,1,1,1,1,1
5273,08062025071146266,-3.201644,6.42674,0.02468169,1.75625,7.160471,0.02588169,11.184,0.63,0,-0.4734695,0.1651578,-0.002218306,0.9681057,-0.007352352,0.002081677,-5.299571,5.81893,0.03118169,3.954695,6.979616,0.03768168,-1.07381,8.939146,0.03998169,-0.6330233,2.553687,0.01338167,0.6439707,2.481919,0.0172817,-4.5,-2.192343,-0.01000095,0,5.345716,0.1777817,0,2.5,-0.2,0,0,0,-0.066,0.102,0.1,-0.2435529,4.298787,0.02748169,0,0,0,1,1,1,1,1,1,1
5274,08062025071146472,-3.002851,6.632053,0.02616291,2.005683,7.015205,0.0259629,11.184,0.63,0,-0.4828378,0.1610756,-0.00183709,0.9621842,-0.0003838539,0.001462892,-5.20401,6.218671,0.0345629,4.217883,6.722149,0.0370629,-0.6620043,8.991508,0.0404629,-0.6193537,2.551732,0.0152629,0.6614708,2.476902,0.0176629,-4.5,-2.273971,-0.01000095,0,5.346384,0.1778629,0,2.5,-0.2,0,0,0,-0.066,0.102,0.1,-0.2011024,4.298723,0.0283629,0,0,0,1,1,1,1,1,1,1
5275,08062025071146675,-2.631058,6.802156,0.02794713,2.413071,6.860518,0.02654713,11.184,0.63,0,-0.4433718,0.155087,-0.002052873,0.939964,0.009836674,0.0009471178,-4.88498,6.5744,0.03794712,4.783442,6.447058,0.03794712,-0.09107915,9.033394,0.04104713,-0.4977559,2.556439,0.02004713,0.7690452,2.485278,0.02074713,-4.5,-2.267677,-0.01000048,0,5.331822,0.1780471,0,2.5,-0.2,0,0,0,-0.066,0.102,0.1,0.01426019,4.291224,0.02924712,0,0,0,1,1,1,1,1,1,1
5276,08062025071146894,-2.215963,7.026697,0.02918375,2.908984,6.73447,0.02698374,11.184,0.63,0,-0.4489322,0.1102414,-0.001316264,0.9388518,0.04449892,0.001183733,-4.473543,6.91701,0.03988373,5.164847,6.259534,0.03728373,0.5314032,9.065313,0.04188374,-0.3680398,2.495245,0.01458374,0.9202123,2.534803,0.02198374,-4.5,-2.175736,-0.01000072,0,5.318242,0.1780837,0,2.5,-0.2,0,0,0,-0.066,0.102,0.1,0.2849076,4.294194,0.02928373,0,0,0,1,1,1,1,1,1,1
5277,08062025071147075,-1.765887,7.261026,0.03078073,3.379673,6.597535,0.02738073,11.184,0.63,0,-0.4583701,0.05705976,-0.0006192625,0.9622927,0.04803324,0.0006807446,-4.101282,7.361726,0.04308075,5.649892,6.055046,0.03778075,1.165341,9.059531,0.04218075,-0.3015634,2.477127,0.01488075,1.018928,2.506026,0.02088073,-4.5,-2.012337,-0.01000072,0,5.290649,0.1780807,0,2.5,-0.2,0,0,0,-0.066,0.102,0.1,0.4830136,4.294039,0.02828074,0,0,0,1,1,1,1,1,1,1
5278,08062025071147287,-1.47912,7.423175,0.03195305,3.613112,6.520881,0.02715304,11.184,0.63,0,-0.4512154,0.02707338,-0.000946939,0.9220152,-0.0009589195,0.00105305,-3.735632,7.69476,0.04575306,5.877819,5.910427,0.03795305,1.536372,9.029675,0.04215306,-0.2602957,2.490209,0.01515305,1.063393,2.541643,0.02075306,-4.5,-1.800334,-0.01000048,0,5.280397,0.1780531,0,2.5,-0.2,0,0,0,-0.066,0.102,0.1,0.57914,4.311665,0.02815305,0,0,0,1,1,1,1,1,1,1
5279,08062025071147475,-1.356293,7.498785,0.03244564,3.708071,6.461889,0.02674565,11.184,0.63,0,-0.488925,-0.01433277,0.0007456392,0.9395481,-0.01411057,0.0006456524,-3.645204,7.838286,0.04674564,6.002914,5.771226,0.03684565,1.712261,9.027101,0.04194565,-0.2414251,2.488772,0.01534565,1.085103,2.559873,0.02054565,-4.5,-1.618535,-0.01,0,5.282228,0.1778456,0,2.5,-0.2,0,0,0,-0.066,0.102,0.1,0.6372353,4.325436,0.02784565,0,0,0,1,1,1,1,1,1,1
5280,08062025071147679,-1.289064,7.532533,0.03198349,3.749428,6.431017,0.02588351,11.184,0.63,0,-0.4881049,0.00809288,-0.0001164973,0.9511086,-0.02685642,0.0009835064,-3.59023,7.855255,0.0462835,5.994304,5.743233,0.0358835,1.807649,9.039047,0.04148351,-0.237884,2.496134,0.0152835,1.113724,2.589732,0.02068351,-4.5,-1.425934,-0.01000048,0,5.293413,0.1775835,0,2.5,-0.2,0,0,0,-0.066,0.102,0.1,0.6964586,4.343795,0.0277835,0,0,0,1,1,1,1,1,1,1
5281,08062025071147864,-1.239062,7.54107,0.03164077,3.787368,6.42122,0.02664077,11.184,0.63,0,-0.5353371,-0.04188251,0.001440763,0.9895664,0.06892395,0.0009407699,-3.555969,7.853302,0.04514077,6.030653,5.749142,0.03624077,1.855643,9.045065,0.04144077,-0.2419874,2.481659,0.01564077,1.132471,2.599097,0.02124077,-4.5,-1.289156,-0.01000024,0,5.295952,0.1774408,0,2.5,-0.2,0,0,0,-0.066,0.102,0.1,0.7196938,4.355419,0.02784076,0,0,0,1,1,1,1,1,1,1
5282,08062025071148069,-1.229738,7.563209,0.03089099,3.800847,6.436926,0.02609099,11.184,0.63,0,-0.5434039,-0.02467251,0.001090989,0.94962,0.00753212,-0.000109002,-3.53753,7.855225,0.04439099,6.041471,5.739107,0.03699099,1.871598,9.063245,0.041091,-0.2367599,2.495338,0.01489098,1.121466,2.625532,0.02069099,-4.5,-1.210423,-0.01,0,5.316354,0.177091,0,2.5,-0.2,0,0,0,-0.066,0.102,0.1,0.7324513,4.377795,0.02739099,0,0,0,1,1,1,1,1,1,1
5283,08062025071148281,-1.235012,7.559192,0.03043395,3.792927,6.427296,0.02613394,11.184,0.63,0,-0.5152322,0.02715302,-0.0009660572,0.9417939,0.01934099,0.0002339631,-3.543234,7.823921,0.04313394,6.053622,5.709938,0.03783394,1.860126,9.060768,0.04093395,-0.2603686,2.512342,0.01373394,1.105047,2.606045,0.02083395,-4.5,-1.236342,-0.01000048,0,5.3146,0.1770339,0,2.5,-0.2,0,0,0,-0.066,0.102,0.1,0.7093472,4.379733,0.02703395,0,0,0,1,1,1,1,1,1,1
5284,08062025071148469,-1.273502,7.538167,0.02984986,3.790593,6.431875,0.02674986,11.184,0.63,0,-0.5694846,-0.01840878,0.0003498644,0.9394577,0.02525616,0.0004498661,-3.576516,7.74267,0.04184985,6.052888,5.755824,0.03904986,1.796814,9.067918,0.04124987,-0.2742609,2.549102,0.01504986,1.113582,2.608191,0.02094987,-4.5,-1.32527,-0.01000024,0,5.319982,0.1769499,0,2.5,-0.2,0,0,0,-0.066,0.102,0.1,0.6892486,4.385863,0.02704985,0,0,0,1,1,1,1,1,1,1
