GlobalID,EntryID,Skeleton0_X,Skeleton0_Y,Skeleton0_Z,Skeleton1_X,Skeleton1_Y,Skeleton1_Z,Skeleton2_X,Skeleton2_Y,Skeleton2_Z,Skeleton3_X,Skeleton3_Y,Skeleton3_Z,Skeleton4_X,Skeleton4_Y,Skeleton4_Z,Skeleton5_X,Skeleton5_Y,Skeleton5_Z,Skeleton6_X,Skeleton6_Y,Skeleton6_Z,Skeleton7_X,Skeleton7_Y,Skeleton7_Z,Skeleton8_X,Skeleton8_Y,Skeleton8_Z,Skeleton9_X,Skeleton9_Y,Skeleton9_Z,Skeleton10_X,Skeleton10_Y,Skeleton10_Z,Skeleton11_X,Skeleton11_Y,Skeleton11_Z,Skeleton12_X,Skeleton12_Y,Skeleton12_Z,Skeleton13_X,Skeleton13_Y,Skeleton13_Z,Skeleton14_X,Skeleton14_Y,Skeleton14_Z,Skeleton15_X,Skeleton15_Y,Skeleton15_Z,Skeleton16_X,Skeleton16_Y,Skeleton16_Z,Skeleton17_X,Skeleton17_Y,Skeleton17_Z,Skeleton18_X,Skeleton18_Y,Skeleton18_Z,Skeleton19_X,Skeleton19_Y,Skeleton19_Z,Skeleton20_X,Skeleton20_Y,Skeleton20_Z,Skeleton21_X,Skeleton21_Y,Skeleton21_Z,Skeleton22_X,Skeleton22_Y,Skeleton22_Z,Skeleton23_X,Skeleton23_Y,Skeleton23_Z,Sphere 1_X,Sphere 1_Y,Sphere 1_Z,Sphere 2_X,Sphere 2_Y,Sphere 2_Z,Sphere 3_X,Sphere 3_Y,Sphere 3_Z,Sphere 4_X,Sphere 4_Y,Sphere 4_Z,Sphere 5_X,Sphere 5_Y,Sphere 5_Z,Sphere 6_X,Sphere 6_Y,Sphere 6_Z,Sphere 7_X,Sphere 7_Y,Sphere 7_Z,Sphere 8_X,Sphere 8_Y,Sphere 8_Z,Sphere 9_X,Sphere 9_Y,Sphere 9_Z,Sphere 10_X,Sphere 10_Y,Sphere 10_Z,Sphere 11_X,Sphere 11_Y,Sphere 11_Z,Sphere 12_X,Sphere 12_Y,Sphere 12_Z,Floor_X,Floor_Y,Floor_Z,Spatial,Temporal,Spatial_1,Temporal_1,Spatial_2,Temporal_2
140,09182024053701125,5.760637,2.284477,-4.358396,5.762331,2.154297,-4.317971,5.767385,1.751817,-4.213114,5.770839,1.201499,-4.091861,5.762331,2.154297,-4.317971,5.762331,2.154297,-4.317971,5.770839,1.201499,-4.091861,5.770839,1.201499,-4.091861,6.088324,2.046463,-4.182829,6.224372,1.538177,-3.902963,6.343091,1.120532,-3.718997,6.417009,0.9372432,-3.785221,6.343091,1.120532,-3.718997,5.442906,2.043736,-4.220562,5.234396,1.601011,-3.922107,5.229464,1.076628,-3.963652,5.211337,1.038502,-3.956795,5.229464,1.076628,-3.963652,5.899993,1.207087,-4.138627,6.234282,0.7787488,-4.659642,6.36931,0.02801347,-4.969019,5.639432,1.198623,-4.172327,5.496168,0.7547717,-4.755108,5.495343,-0.0003767014,-5.082056,6.488612,0.1027963,-5.617521,6.038611,0.1027963,-5.617522,5.518611,0.1027963,-5.617522,5.068611,0.1027963,-5.617522,6.488612,0.1027963,-5.207522,6.038611,0.1027963,-5.207522,5.518611,0.1027963,-5.207522,5.068611,0.1027963,-5.207522,6.488612,0.1027963,-4.787522,6.038611,0.1027963,-4.787522,5.518611,0.1027963,-4.787522,5.068611,0.1027963,-4.787522,5.800001,0,-5.19,0,0,0,0,0,0
141,09182024053701635,5.756446,2.287923,-4.358488,5.758676,2.157926,-4.318359,5.764903,1.755521,-4.213773,5.770253,1.204197,-4.09233,5.758676,2.157926,-4.318359,5.758676,2.157926,-4.318359,5.770253,1.204197,-4.09233,5.770253,1.204197,-4.09233,6.083036,2.0456,-4.182022,6.219339,1.541856,-3.904693,6.350876,1.138906,-3.691291,6.423499,0.94607,-3.747127,6.350876,1.138906,-3.691291,5.432266,2.045428,-4.207941,5.249749,1.574654,-3.914892,5.239202,1.073261,-3.953954,5.236141,1.068725,-3.959961,5.239202,1.073261,-3.953954,5.898985,1.210862,-4.140282,6.220659,0.7779856,-4.646679,6.071207,-0.05541337,-4.180227,5.638924,1.200417,-4.171815,5.498087,0.7489652,-4.734292,5.590736,-0.07471001,-4.238485,6.488612,0.1027963,-5.617521,6.038611,0.1027963,-5.617522,5.518611,0.1027963,-5.617522,5.068611,0.1027963,-5.617522,6.488612,0.1027963,-5.207522,6.038611,0.1027963,-5.207522,5.518611,0.1027963,-5.207522,5.068611,0.1027963,-5.207522,6.488612,0.1027963,-4.787522,6.038611,0.1027963,-4.787522,5.518611,0.1027963,-4.787522,5.068611,0.1027963,-4.787522,5.800001,0,-5.19,0,0,0,0,0,0
142,09182024053702119,5.741875,2.293698,-4.345725,5.745968,2.163628,-4.308287,5.757527,1.760416,-4.209821,5.768922,1.206428,-4.092313,5.745968,2.163628,-4.308287,5.745968,2.163628,-4.308287,5.768922,1.206428,-4.092313,5.768922,1.206428,-4.092313,6.074169,2.045503,-4.177726,6.214779,1.546054,-3.906519,6.347945,1.143213,-3.694896,6.42119,0.9455054,-3.758953,6.347945,1.143213,-3.694896,5.423443,2.043191,-4.199576,5.258958,1.55366,-3.926961,5.224361,1.062213,-3.960901,5.231086,1.079943,-3.968537,5.224361,1.062213,-3.960901,5.897718,1.213519,-4.141587,6.222411,0.7874157,-4.64472,6.147748,-0.01854134,-4.185942,5.63722,1.202226,-4.170201,5.483727,0.7553918,-4.725859,5.526733,-0.04546404,-4.254156,6.488612,0.1027963,-5.617521,6.038611,0.1027963,-5.617522,5.518611,0.1027963,-5.617522,5.068611,0.1027963,-5.617522,6.488612,0.1027963,-5.207522,6.038611,0.1027963,-5.207522,5.518611,0.1027963,-5.207522,5.068611,0.1027963,-5.207522,6.488612,0.1027963,-4.787522,6.038611,0.1027963,-4.787522,5.518611,0.1027963,-4.787522,5.068611,0.1027963,-4.787522,5.800001,0,-5.19,0,0,0,0,0,0
143,09182024053702620,5.739523,2.294568,-4.340425,5.742747,2.164981,-4.303621,5.75408,1.762444,-4.207223,5.76749,1.20776,-4.092117,5.742747,2.164981,-4.303621,5.742747,2.164981,-4.303621,5.76749,1.20776,-4.092117,5.76749,1.20776,-4.092117,6.071043,2.045949,-4.175679,6.214791,1.545884,-3.907788,6.362523,1.009118,-3.823447,6.396817,0.9101171,-3.854239,6.362523,1.009118,-3.823447,5.423407,2.042422,-4.19855,5.262813,1.548767,-3.932941,5.221795,1.061965,-3.966846,5.208366,0.9238275,-3.981148,5.221795,1.061965,-3.966846,5.896274,1.214861,-4.142489,6.267147,0.800665,-4.618816,6.197643,-0.02821088,-4.24514,5.635606,1.203421,-4.16875,5.420621,0.7635134,-4.704099,5.488008,-0.05935478,-4.316632,6.488612,0.1027963,-5.617521,6.038611,0.1027963,-5.617522,5.518611,0.1027963,-5.617522,5.068611,0.1027963,-5.617522,6.488612,0.1027963,-5.207522,6.038611,0.1027963,-5.207522,5.518611,0.1027963,-5.207522,5.068611,0.1027963,-5.207522,6.488612,0.1027963,-4.787522,6.038611,0.1027963,-4.787522,5.518611,0.1027963,-4.787522,5.068611,0.1027963,-4.787522,5.800001,0,-5.19,0,0,0,0,0,0
144,09182024053703140,5.773894,2.282897,-4.32526,5.768471,2.156154,-4.289649,5.757629,1.761563,-4.199296,5.758153,1.211638,-4.087426,5.768471,2.156154,-4.289649,5.768471,2.156154,-4.289649,5.758153,1.211638,-4.087426,5.758153,1.211638,-4.087426,6.096659,2.04112,-4.200197,6.26193,1.476607,-3.947605,6.32575,0.9561211,-3.951377,6.34635,0.8710072,-3.988468,6.32575,0.9561211,-3.951377,5.46335,2.062211,-4.163279,5.307803,1.579076,-3.884316,5.235433,1.102157,-3.87407,5.204229,0.9159813,-3.876285,5.235433,1.102157,-3.87407,5.887969,1.214761,-4.142836,6.277215,0.7848454,-4.586827,6.621864,0.08858889,-5.073543,5.62421,1.212574,-4.156751,5.303747,0.7767727,-4.638182,5.027654,0.07536852,-5.157644,6.488612,0.1027963,-5.617521,6.038611,0.1027963,-5.617522,5.518611,0.1027963,-5.617522,5.068611,0.1027963,-5.617522,6.488612,0.1027963,-5.207522,6.038611,0.1027963,-5.207522,5.518611,0.1027963,-5.207522,5.068611,0.1027963,-5.207522,6.488612,0.1027963,-4.787522,6.038611,0.1027963,-4.787522,5.518611,0.1027963,-4.787522,5.068611,0.1027963,-4.787522,5.800001,0,-5.19,0,0,0,0,0,0
145,09182024053703643,5.782243,2.27512,-4.315832,5.776462,2.14932,-4.281175,5.76088,1.758446,-4.192884,5.751215,1.213138,-4.085189,5.776462,2.14932,-4.281175,5.776462,2.14932,-4.281175,5.751215,1.213138,-4.085189,5.751215,1.213138,-4.085189,6.104625,2.036924,-4.208839,6.270939,1.460239,-3.958019,6.320771,0.9720914,-3.94771,6.340124,0.8775954,-3.998437,6.320771,0.9720914,-3.94771,5.473298,2.067711,-4.151758,5.31758,1.584522,-3.871109,5.235903,1.105419,-3.862252,5.206957,0.9240426,-3.84946,5.235903,1.105419,-3.862252,5.880056,1.212979,-4.143898,6.255979,0.7974044,-4.622806,6.387767,-0.1184489,-4.359281,5.618606,1.216398,-4.151947,5.270612,0.8102872,-4.653142,5.101645,-0.1016338,-4.398877,6.488612,0.1027963,-5.617521,6.038611,0.1027963,-5.617522,5.518611,0.1027963,-5.617522,5.068611,0.1027963,-5.617522,6.488612,0.1027963,-5.207522,6.038611,0.1027963,-5.207522,5.518611,0.1027963,-5.207522,5.068611,0.1027963,-5.207522,6.488612,0.1027963,-4.787522,6.038611,0.1027963,-4.787522,5.518611,0.1027963,-4.787522,5.068611,0.1027963,-4.787522,5.800001,0,-5.19,0,0,0,0,0,0
146,09182024053704128,5.794117,2.268129,-4.301371,5.786415,2.14254,-4.267491,5.765721,1.7526,-4.179166,5.743112,1.211751,-4.07354,5.786415,2.14254,-4.267491,5.786415,2.14254,-4.267491,5.743112,1.211751,-4.07354,5.743112,1.211751,-4.07354,6.105898,2.028335,-4.222034,6.281548,1.448889,-3.982848,6.313779,0.9730716,-3.947979,6.328484,0.8746624,-4.014384,6.313779,0.9730716,-3.947979,5.494434,2.074427,-4.123301,5.353208,1.601352,-3.820761,5.222545,1.127634,-3.854899,5.185658,0.9709538,-3.864107,5.222545,1.127634,-3.854899,5.871865,1.208168,-4.140901,6.266587,0.8140242,-4.569767,6.185654,-0.106181,-4.247322,5.611738,1.218615,-4.130698,5.147207,0.8589796,-4.525863,5.161578,-0.06505322,-4.207155,6.488612,0.1027963,-5.617521,6.038611,0.1027963,-5.617522,5.518611,0.1027963,-5.617522,5.068611,0.1027963,-5.617522,6.488612,0.1027963,-5.207522,6.038611,0.1027963,-5.207522,5.518611,0.1027963,-5.207522,5.068611,0.1027963,-5.207522,6.488612,0.1027963,-4.787522,6.038611,0.1027963,-4.787522,5.518611,0.1027963,-4.787522,5.068611,0.1027963,-4.787522,5.800001,0,-5.19,0,0,0,0,0,0
147,09182024053704628,5.840871,2.264551,-4.269924,5.827593,2.138031,-4.232735,5.793051,1.745957,-4.133347,5.741011,1.206687,-4.007201,5.827593,2.138031,-4.232735,5.827593,2.138031,-4.232735,5.741011,1.206687,-4.007201,5.741011,1.206687,-4.007201,6.128632,1.990018,-4.294666,6.305493,1.39956,-4.101644,6.281535,0.9134216,-4.100066,6.238292,0.8512352,-4.137268,6.281535,0.9134216,-4.100066,5.594833,2.099771,-4.083481,5.435278,1.65434,-3.71151,5.276637,1.190768,-3.870593,5.231707,1.046016,-3.913688,5.276637,1.190768,-3.870593,5.861739,1.189324,-4.090446,6.230892,0.7961581,-4.550909,6.488104,0.002433181,-4.957862,5.618486,1.227068,-4.04854,5.009798,0.9856293,-4.340545,4.433834,0.3211841,-4.603963,6.488612,0.1027963,-5.617521,6.038611,0.1027963,-5.617522,5.518611,0.1027963,-5.617522,5.068611,0.1027963,-5.617522,6.488612,0.1027963,-5.207522,6.038611,0.1027963,-5.207522,5.518611,0.1027963,-5.207522,5.068611,0.1027963,-5.207522,6.488612,0.1027963,-4.787522,6.038611,0.1027963,-4.787522,5.518611,0.1027963,-4.787522,5.068611,0.1027963,-4.787522,5.800001,0,-5.19,0,0,0,0,0,0
148,09182024053705148,5.853826,2.263625,-4.264829,5.838769,2.136663,-4.225962,5.798532,1.743679,-4.123585,5.736145,1.202787,-3.998474,5.838769,2.136663,-4.225962,5.838769,2.136663,-4.225962,5.736145,1.202787,-3.998474,5.736145,1.202787,-3.998474,6.129784,1.976661,-4.320582,6.30622,1.386343,-4.133095,6.275492,0.9017945,-4.124443,6.227322,0.8499025,-4.157226,6.275492,0.9017945,-4.124443,5.589528,2.093766,-4.088498,5.438823,1.656381,-3.705593,5.173657,1.270338,-3.570923,5.089753,1.138893,-3.538078,5.173657,1.270338,-3.570923,5.854483,1.181358,-4.0834,6.171251,0.803911,-4.609159,6.288926,0.04520059,-5.078912,5.615984,1.225903,-4.040937,5.021892,1.018579,-4.404524,4.529711,0.3737715,-4.765697,6.488612,0.1027963,-5.617521,6.038611,0.1027963,-5.617522,5.518611,0.1027963,-5.617522,5.068611,0.1027963,-5.617522,6.488612,0.1027963,-5.207522,6.038611,0.1027963,-5.207522,5.518611,0.1027963,-5.207522,5.068611,0.1027963,-5.207522,6.488612,0.1027963,-4.787522,6.038611,0.1027963,-4.787522,5.518611,0.1027963,-4.787522,5.068611,0.1027963,-4.787522,5.800001,0,-5.19,1,0,1,0,0,0
149,09182024053705629,5.853803,2.263472,-4.268846,5.839084,2.136158,-4.229237,5.796187,1.741866,-4.126563,5.731944,1.198481,-4.005825,5.839084,2.136158,-4.229237,5.839084,2.136158,-4.229237,5.731944,1.198481,-4.005825,5.731944,1.198481,-4.005825,6.120717,1.983682,-4.313312,6.301156,1.389016,-4.131811,6.275654,0.9045167,-4.118317,6.23482,0.8507718,-4.150216,6.275654,0.9045167,-4.118317,5.580945,2.090441,-4.098842,5.42952,1.644855,-3.728849,5.167546,1.268879,-3.563185,5.076111,1.148055,-3.499032,5.167546,1.268879,-3.563185,5.849761,1.177318,-4.088215,6.132705,0.7443805,-4.593684,5.786532,-0.2420791,-4.512637,5.612859,1.220942,-4.051717,5.060079,0.9418985,-4.428431,5.107882,-0.1171093,-4.408082,6.488612,0.1027963,-5.617521,6.038611,0.1027963,-5.617522,5.518611,0.1027963,-5.617522,5.068611,0.1027963,-5.617522,6.488612,0.1027963,-5.207522,6.038611,0.1027963,-5.207522,5.518611,0.1027963,-5.207522,5.068611,0.1027963,-5.207522,6.488612,0.1027963,-4.787522,6.038611,0.1027963,-4.787522,5.518611,0.1027963,-4.787522,5.068611,0.1027963,-4.787522,5.800001,0,-5.19,0,0,0,0,0,0
150,09182024053706168,5.846571,2.27129,-4.298781,5.833724,2.142116,-4.25667,5.79343,1.742711,-4.14624,5.735263,1.194947,-4.022331,5.833724,2.142116,-4.25667,5.833724,2.142116,-4.25667,5.735263,1.194947,-4.022331,5.735263,1.194947,-4.022331,6.116945,1.986222,-4.313125,6.296939,1.393412,-4.119274,6.279363,0.9083757,-4.104106,6.250634,0.8454245,-4.132132,6.279363,0.9083757,-4.104106,5.579733,2.089951,-4.111515,5.425253,1.636963,-3.753229,5.171198,1.283,-3.555352,5.082042,1.172424,-3.468776,5.171198,1.283,-3.555352,5.853216,1.176097,-4.1006,6.097725,0.8107488,-4.686362,6.116164,0.2127202,-5.365271,5.616084,1.215183,-4.072688,5.139972,0.9686125,-4.573627,4.805372,0.4287743,-5.21098,6.488612,0.1027963,-5.617521,6.038611,0.1027963,-5.617522,5.518611,0.1027963,-5.617522,5.068611,0.1027963,-5.617522,6.488612,0.1027963,-5.207522,6.038611,0.1027963,-5.207522,5.518611,0.1027963,-5.207522,5.068611,0.1027963,-5.207522,6.488612,0.1027963,-4.787522,6.038611,0.1027963,-4.787522,5.518611,0.1027963,-4.787522,5.068611,0.1027963,-4.787522,5.800001,0,-5.19,0,0,0,0,0,0
151,09182024053706651,5.83979,2.276722,-4.33351,5.83043,2.145687,-4.287521,5.797018,1.741563,-4.168274,5.747609,1.191488,-4.039797,5.83043,2.145687,-4.287521,5.83043,2.145687,-4.287521,5.747609,1.191488,-4.039797,5.747609,1.191488,-4.039797,6.11865,1.983393,-4.315538,6.296885,1.398047,-4.104942,6.28563,0.9130707,-4.086921,6.264358,0.8415937,-4.117816,6.28563,0.9130707,-4.086921,5.575761,2.088368,-4.118431,5.422927,1.631629,-3.778081,5.171457,1.263803,-3.61068,5.086039,1.145561,-3.537441,5.171457,1.263803,-3.61068,5.870423,1.177014,-4.114663,6.112814,0.7360947,-4.633006,5.62045,-0.1206406,-4.454387,5.624731,1.208975,-4.093125,5.192798,0.8557782,-4.552354,5.509092,-0.1061543,-4.444625,6.488612,0.1027963,-5.617521,6.038611,0.1027963,-5.617522,5.518611,0.1027963,-5.617522,5.068611,0.1027963,-5.617522,6.488612,0.1027963,-5.207522,6.038611,0.1027963,-5.207522,5.518611,0.1027963,-5.207522,5.068611,0.1027963,-5.207522,6.488612,0.1027963,-4.787522,6.038611,0.1027963,-4.787522,5.518611,0.1027963,-4.787522,5.068611,0.1027963,-4.787522,5.800001,0,-5.19,0,0,0,0,0,0
152,09182024053707156,5.8305,2.284417,-4.35625,5.823504,2.152947,-4.30894,5.797845,1.746503,-4.183892,5.758193,1.192613,-4.045558,5.823504,2.152947,-4.30894,5.823504,2.152947,-4.30894,5.758193,1.192613,-4.045558,5.758193,1.192613,-4.045558,6.118896,1.985658,-4.309682,6.295239,1.412273,-4.075078,6.296058,0.9316487,-4.035591,6.288239,0.8541784,-4.074729,6.296058,0.9316487,-4.035591,5.558525,2.086089,-4.114191,5.402881,1.615019,-3.800344,5.247072,1.144318,-3.820302,5.192784,0.9998815,-3.802856,5.247072,1.144318,-3.820302,5.885275,1.181947,-4.119626,6.060538,0.7258289,-4.654101,5.844535,-0.252851,-4.668292,5.630774,1.207184,-4.099215,5.282419,0.8029894,-4.591694,5.312067,-0.2000501,-4.625587,6.488612,0.1027963,-5.617521,6.038611,0.1027963,-5.617522,5.518611,0.1027963,-5.617522,5.068611,0.1027963,-5.617522,6.488612,0.1027963,-5.207522,6.038611,0.1027963,-5.207522,5.518611,0.1027963,-5.207522,5.068611,0.1027963,-5.207522,6.488612,0.1027963,-4.787522,6.038611,0.1027963,-4.787522,5.518611,0.1027963,-4.787522,5.068611,0.1027963,-4.787522,5.800001,0,-5.19,0,0,0,0,0,0
153,09182024053707625,5.771283,2.239979,-4.453334,5.769846,2.117241,-4.392376,5.764984,1.733864,-4.232053,5.750007,1.193719,-4.061658,5.769846,2.117241,-4.392376,5.769846,2.117241,-4.392376,5.750007,1.193719,-4.061658,5.750007,1.193719,-4.061658,6.103233,1.981263,-4.302884,6.270122,1.437081,-3.98788,6.314425,0.963433,-3.910534,6.346115,0.8987536,-3.95041,6.314425,0.963433,-3.910534,5.4622,2.027286,-4.213296,5.28493,1.573709,-3.993386,5.166053,1.197607,-4.3326,5.161138,1.192827,-4.403046,5.166053,1.197607,-4.3326,5.88435,1.185404,-4.129868,6.121943,0.7191028,-4.651814,6.186448,-0.1421796,-4.303966,5.613198,1.204502,-4.121768,5.296784,0.777219,-4.627167,5.191193,-0.07208323,-4.274238,6.488612,0.1027963,-5.617521,6.038611,0.1027963,-5.617522,5.518611,0.1027963,-5.617522,5.068611,0.1027963,-5.617522,6.488612,0.1027963,-5.207522,6.038611,0.1027963,-5.207522,5.518611,0.1027963,-5.207522,5.068611,0.1027963,-5.207522,6.488612,0.1027963,-4.787522,6.038611,0.1027963,-4.787522,5.518611,0.1027963,-4.787522,5.068611,0.1027963,-4.787522,5.800001,0,-5.19,0,0,0,0,0,0
154,09182024053708123,5.719878,2.090169,-4.748841,5.719316,1.98189,-4.651555,5.717981,1.638921,-4.387871,5.721522,1.161599,-4.08087,5.719316,1.98189,-4.651555,5.719316,1.98189,-4.651555,5.721522,1.161599,-4.08087,5.721522,1.161599,-4.08087,6.04933,1.902892,-4.490282,6.242167,1.46186,-4.058624,6.324691,1.001604,-3.917711,6.353755,0.9267861,-3.943912,6.324691,1.001604,-3.917711,5.409435,1.898781,-4.490598,5.334142,1.459456,-4.329278,5.600485,1.117819,-4.598211,5.675972,1.042685,-4.562016,5.600485,1.117819,-4.598211,5.860523,1.161225,-4.14252,6.150099,0.7032629,-4.636837,6.18519,-0.1718024,-4.528613,5.581776,1.165144,-4.146975,5.302277,0.7151812,-4.650387,5.281559,-0.1590993,-4.543055,6.488612,0.1027963,-5.617521,6.038611,0.1027963,-5.617522,5.518611,0.1027963,-5.617522,5.068611,0.1027963,-5.617522,6.488612,0.1027963,-5.207522,6.038611,0.1027963,-5.207522,5.518611,0.1027963,-5.207522,5.068611,0.1027963,-5.207522,6.488612,0.1027963,-4.787522,6.038611,0.1027963,-4.787522,5.518611,0.1027963,-4.787522,5.068611,0.1027963,-4.787522,5.800001,0,-5.19,0,0,0,0,0,0
155,09182024053708647,5.706095,2.0259,-4.906437,5.704151,1.9102,-4.815229,5.705585,1.566394,-4.553194,5.714978,1.079216,-4.26917,5.704151,1.9102,-4.815229,5.704151,1.9102,-4.815229,5.714978,1.079216,-4.26917,5.714978,1.079216,-4.26917,6.027583,1.837269,-4.66963,6.214848,1.417217,-4.229167,6.291272,0.948372,-4.119966,6.311385,0.8650042,-4.16544,6.291272,0.948372,-4.119966,5.396104,1.826419,-4.723168,5.266193,1.415557,-4.989508,5.413007,1.151738,-5.391701,5.433646,1.19326,-5.48091,5.413007,1.151738,-5.391701,5.850004,1.090458,-4.319066,6.317911,0.723186,-4.73966,6.511504,-0.08649719,-4.478544,5.579673,1.07467,-4.346822,5.267453,0.6618371,-4.847514,5.148952,-0.1660728,-4.618443,6.488612,0.1027963,-5.617521,6.038611,0.1027963,-5.617522,5.518611,0.1027963,-5.617522,5.068611,0.1027963,-5.617522,6.488612,0.1027963,-5.207522,6.038611,0.1027963,-5.207522,5.518611,0.1027963,-5.207522,5.068611,0.1027963,-5.207522,6.488612,0.1027963,-4.787522,6.038611,0.1027963,-4.787522,5.518611,0.1027963,-4.787522,5.068611,0.1027963,-4.787522,5.800001,0,-5.19,0,1,0,1,0,1
156,09182024053709161,5.741034,2.079302,-4.777474,5.731855,1.953815,-4.741014,5.710081,1.56423,-4.604547,5.685335,1.043646,-4.432796,5.731855,1.953815,-4.741014,5.731855,1.953815,-4.741014,5.685335,1.043646,-4.432796,5.685335,1.043646,-4.432796,6.058867,1.851846,-4.660862,6.189923,1.32579,-4.317033,6.240517,0.8236042,-4.371856,6.254725,0.7395157,-4.445084,6.240517,0.8236042,-4.371856,5.431107,1.856393,-4.736872,5.179583,1.444693,-4.812644,5.158589,1.525323,-5.315327,5.132979,1.63547,-5.399387,5.158589,1.525323,-5.315327,5.820665,1.042298,-4.486531,6.114697,0.6066867,-5.014046,6.056631,-0.3192525,-5.061526,5.550795,1.052879,-4.507267,5.323596,0.6377037,-5.07483,5.343763,-0.2913026,-5.116299,6.488612,0.1027963,-5.617521,6.038611,0.1027963,-5.617522,5.518611,0.1027963,-5.617522,5.068611,0.1027963,-5.617522,6.488612,0.1027963,-5.207522,6.038611,0.1027963,-5.207522,5.518611,0.1027963,-5.207522,5.068611,0.1027963,-5.207522,6.488612,0.1027963,-4.787522,6.038611,0.1027963,-4.787522,5.518611,0.1027963,-4.787522,5.068611,0.1027963,-4.787522,5.800001,0,-5.19,0,1,0,1,0,1
157,09182024053709658,5.699303,2.082501,-4.8106,5.696657,1.954885,-4.766645,5.682869,1.557431,-4.654351,5.651069,1.01357,-4.526438,5.696657,1.954885,-4.766645,5.696657,1.954885,-4.766645,5.651069,1.01357,-4.526438,5.651069,1.01357,-4.526438,6.035943,1.843223,-4.670927,6.157588,1.292507,-4.381526,6.220614,0.7981497,-4.432178,6.241927,0.7133172,-4.514171,6.220614,0.7981497,-4.432178,5.378433,1.849375,-4.694396,5.118147,1.370221,-4.600362,4.999662,1.276086,-5.106433,4.975774,1.25737,-5.254228,4.999662,1.276086,-5.106433,5.787033,1.011254,-4.585525,5.878133,0.6118171,-5.217041,5.850027,-0.4190388,-5.402161,5.517528,1.024918,-4.595437,5.436172,0.6342245,-5.233295,5.375137,-0.3949616,-5.419625,6.488612,0.1027963,-5.617521,6.038611,0.1027963,-5.617522,5.518611,0.1027963,-5.617522,5.068611,0.1027963,-5.617522,6.488612,0.1027963,-5.207522,6.038611,0.1027963,-5.207522,5.518611,0.1027963,-5.207522,5.068611,0.1027963,-5.207522,6.488612,0.1027963,-4.787522,6.038611,0.1027963,-4.787522,5.518611,0.1027963,-4.787522,5.068611,0.1027963,-4.787522,5.800001,0,-5.19,0,1,0,1,0,1
158,09182024053710155,5.58387,1.95168,-5.118531,5.589255,1.840656,-5.027684,5.608698,1.49051,-4.78681,5.628695,0.9867827,-4.554108,5.589255,1.840656,-5.027684,5.589255,1.840656,-5.027684,5.628695,0.9867827,-4.554108,5.628695,0.9867827,-4.554108,5.909637,1.773913,-4.886632,6.107563,1.316459,-4.476552,6.221288,0.8278016,-4.42789,6.257143,0.7405626,-4.492373,6.221288,0.8278016,-4.42789,5.269658,1.736039,-4.897681,5.106727,1.287756,-4.831416,5.020054,0.9065048,-5.169402,5.046883,0.8336933,-5.335895,5.020054,0.9065048,-5.169402,5.7682,0.9936858,-4.614285,5.949816,0.5766125,-5.197129,6.091455,-0.3816664,-4.914564,5.491616,0.9885011,-4.621479,5.363314,0.5656182,-5.212386,5.302326,-0.3964591,-4.935091,6.488612,0.1027963,-5.617521,6.038611,0.1027963,-5.617522,5.518611,0.1027963,-5.617522,5.068611,0.1027963,-5.617522,6.488612,0.1027963,-5.207522,6.038611,0.1027963,-5.207522,5.518611,0.1027963,-5.207522,5.068611,0.1027963,-5.207522,6.488612,0.1027963,-4.787522,6.038611,0.1027963,-4.787522,5.518611,0.1027963,-4.787522,5.068611,0.1027963,-4.787522,5.800001,0,-5.19,0,1,0,1,0,1
159,09182024053710626,5.546063,1.718638,-5.465294,5.548187,1.617011,-5.356022,5.5552,1.300488,-5.048264,5.564785,0.867784,-4.663481,5.548187,1.617011,-5.356022,5.548187,1.617011,-5.356022,5.564785,0.867784,-4.663481,5.564785,0.867784,-4.663481,5.850928,1.629464,-5.196291,6.076937,1.281302,-4.707093,6.198493,0.8559514,-4.502155,6.237884,0.7779936,-4.526124,6.198493,0.8559514,-4.502155,5.234493,1.551698,-5.23652,5.094249,1.086124,-5.182279,5.055071,0.6168538,-5.376451,5.056136,0.5154294,-5.49238,5.055071,0.6168538,-5.376451,5.702459,0.8902567,-4.711026,6.075231,0.5896319,-5.274873,6.290502,-0.1692634,-5.067787,5.433471,0.8624576,-4.741906,5.265407,0.505939,-5.367844,5.188459,-0.2831559,-5.194306,6.488612,0.1027963,-5.617521,6.038611,0.1027963,-5.617522,5.518611,0.1027963,-5.617522,5.068611,0.1027963,-5.617522,6.488612,0.1027963,-5.207522,6.038611,0.1027963,-5.207522,5.518611,0.1027963,-5.207522,5.068611,0.1027963,-5.207522,6.488612,0.1027963,-4.787522,6.038611,0.1027963,-4.787522,5.518611,0.1027963,-4.787522,5.068611,0.1027963,-4.787522,5.800001,0,-5.19,0,1,0,1,0,1
