GlobalID,EntryID,Skeleton0_X,Skeleton0_Y,Skeleton0_Z,Skeleton1_X,Skeleton1_Y,Skeleton1_Z,Skeleton2_X,Skeleton2_Y,Skeleton2_Z,Skeleton3_X,Skeleton3_Y,Skeleton3_Z,Skeleton4_X,Skeleton4_Y,Skeleton4_Z,Skeleton5_X,Skeleton5_Y,Skeleton5_Z,Skeleton6_X,Skeleton6_Y,Skeleton6_Z,Skeleton7_X,Skeleton7_Y,Skeleton7_Z,Skeleton8_X,Skeleton8_Y,Skeleton8_Z,Skeleton9_X,Skeleton9_Y,Skeleton9_Z,Skeleton10_X,Skeleton10_Y,Skeleton10_Z,Skeleton11_X,Skeleton11_Y,Skeleton11_Z,Skeleton12_X,Skeleton12_Y,Skeleton12_Z,Skeleton13_X,Skeleton13_Y,Skeleton13_Z,Skeleton14_X,Skeleton14_Y,Skeleton14_Z,Skeleton15_X,Skeleton15_Y,Skeleton15_Z,Skeleton16_X,Skeleton16_Y,Skeleton16_Z,Skeleton17_X,Skeleton17_Y,Skeleton17_Z,Skeleton18_X,Skeleton18_Y,Skeleton18_Z,Skeleton19_X,Skeleton19_Y,Skeleton19_Z,Skeleton20_X,Skeleton20_Y,Skeleton20_Z,Skeleton21_X,Skeleton21_Y,Skeleton21_Z,Skeleton22_X,Skeleton22_Y,Skeleton22_Z,Skeleton23_X,Skeleton23_Y,Skeleton23_Z,BubbleGen1_X,BubbleGen1_Y,BubbleGen1_Z,BubbleGen2_X,BubbleGen2_Y,BubbleGen2_Z,BubbleGen3_X,BubbleGen3_Y,BubbleGen3_Z,BubbleGen6_X,BubbleGen6_Y,BubbleGen6_Z,BubbleGen7_X,BubbleGen7_Y,BubbleGen7_Z,BubbleGen8_X,BubbleGen8_Y,BubbleGen8_Z,Floor_X,Floor_Y,Floor_Z,Spatial,Temporal,Spatial_1,Temporal_1,Spatial_2,Temporal_2,Spatial Conflict,Temporal Conflict,RightKneeAngle,LeftKneeAngle,RightElbowAngle,LeftElbowAngle,RightFootDistanceFromFloor,LeftFootDistanceFromFloor,Total_reach
75,10182024020409955,-0.7413583,3.200066,-6.319065,-0.7363333,3.063257,-6.285281,-0.7283412,2.655969,-6.205243,-0.7107598,2.095983,-6.106678,-0.7363333,3.063257,-6.285281,-0.7363333,3.063257,-6.285281,-0.7107598,2.095983,-6.106678,-0.7107598,2.095983,-6.106678,-0.4232293,2.931976,-6.095569,-0.325779,2.525856,-5.852426,-0.2967754,2.069649,-5.676184,-0.2966097,1.959581,-5.671905,-0.2967754,2.069649,-5.676184,-1.090484,2.919976,-6.125863,-1.202127,2.488768,-5.919032,-1.317002,2.023525,-5.809319,-1.336983,1.920064,-5.844064,-1.317002,2.023525,-5.809319,-0.5684413,2.097076,-6.155401,-0.4385031,1.674351,-6.693652,-0.3869669,0.8908967,-6.789494,-0.8533177,2.099725,-6.172461,-0.8875938,1.678527,-6.720546,-0.8659081,0.895351,-6.818174,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,0,0,134.9765896,134.4475826,167.2780479,167.9722616,0.1270684,0.1315227,1.638667318
76,10182024020410280,-0.7517613,3.217663,-6.37389,-0.7454323,3.079503,-6.331974,-0.7305671,2.661701,-6.224913,-0.7082259,2.092313,-6.091351,-0.7454323,3.079503,-6.331974,-0.7454323,3.079503,-6.331974,-0.7082259,2.092313,-6.091351,-0.7082259,2.092313,-6.091351,-0.4217712,2.930516,-6.129361,-0.337994,2.523244,-5.887604,-0.2963188,2.071705,-5.687566,-0.2944467,1.957678,-5.677734,-0.2963188,2.071705,-5.687566,-1.087616,2.915869,-6.16876,-1.192593,2.488165,-5.962925,-1.310343,2.021534,-5.828598,-1.334159,1.910084,-5.852406,-1.310343,2.021534,-5.828598,-0.5681189,2.094512,-6.138763,-0.4144851,1.60545,-6.636416,-0.3184976,0.9356216,-6.779535,-0.8490598,2.095486,-6.157773,-0.8898543,1.607097,-6.668583,-0.9000087,0.9376373,-6.818883,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,0,0,146.8159527,146.3038991,171.4827073,170.5382538,0.1717933,0.173809,1.554021932
77,10182024020410600,-0.7748124,3.222425,-6.378581,-0.770372,3.08575,-6.329989,-0.7605181,2.666747,-6.196492,-0.7506037,2.097007,-6.029923,-0.770372,3.08575,-6.329989,-0.770372,3.08575,-6.329989,-0.7506037,2.097007,-6.029923,-0.7506037,2.097007,-6.029923,-0.4380895,2.928875,-6.121753,-0.3576435,2.520284,-5.891642,-0.3023743,2.080431,-5.690144,-0.2968821,1.961581,-5.676025,-0.3023743,2.080431,-5.690144,-1.099235,2.912386,-6.173358,-1.194442,2.486848,-5.977395,-1.314745,2.029117,-5.841608,-1.343778,1.928334,-5.852936,-1.314745,2.029117,-5.841608,-0.6060745,2.09841,-6.078072,-0.3816048,1.755091,-6.644701,-0.153239,1.359207,-7.182164,-0.8945549,2.100937,-6.095415,-1.036825,1.760831,-6.684093,-1.187216,1.368266,-7.244327,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,0,0,175.109717,175.0746139,174.2826896,171.5729794,0.5953787,0.6044377,1.55736923
78,10182024020410971,-0.801331,3.219451,-6.366593,-0.7980824,3.084623,-6.313955,-0.7893059,2.66935,-6.168689,-0.7799972,2.104004,-5.988289,-0.7980824,3.084623,-6.313955,-0.7980824,3.084623,-6.313955,-0.7799972,2.104004,-5.988289,-0.7799972,2.104004,-5.988289,-0.4624403,2.927641,-6.114793,-0.373032,2.522111,-5.885327,-0.3103441,2.102255,-5.689288,-0.3053117,1.978969,-5.669704,-0.3103441,2.102255,-5.689288,-1.113933,2.91419,-6.165681,-1.204169,2.487032,-5.974842,-1.342381,2.060719,-5.842966,-1.387748,2.082562,-5.811463,-1.342381,2.060719,-5.842966,-0.6337221,2.104169,-6.040352,-0.3140823,1.829239,-6.606161,-0.03131747,1.213393,-6.955775,-0.9246628,2.108809,-6.049999,-1.207339,1.843486,-6.635778,-1.447023,1.235972,-7.002715,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,0,0,148.2452067,147.5163231,174.5721184,170.8276828,0.4495647,0.4721437,1.62341179
79,10182024020411232,-0.8161847,3.218455,-6.363885,-0.8130454,3.084396,-6.309666,-0.8038802,2.670973,-6.160084,-0.7941199,2.107516,-5.974303,-0.8130454,3.084396,-6.309666,-0.8130454,3.084396,-6.309666,-0.7941199,2.107516,-5.974303,-0.7941199,2.107516,-5.974303,-0.4786286,2.926234,-6.116616,-0.3820171,2.5233,-5.884816,-0.3128449,2.107163,-5.687877,-0.3073291,1.982824,-5.668459,-0.3128449,2.107163,-5.687877,-1.125766,2.915757,-6.162312,-1.21208,2.487644,-5.97156,-1.354764,2.081284,-5.840024,-1.394443,2.117151,-5.803328,-1.354764,2.081284,-5.840024,-0.6476362,2.106924,-6.028285,-0.3119517,1.771924,-6.553622,-0.1337045,1.02918,-6.72628,-0.9387652,2.112998,-6.034008,-1.256116,1.791622,-6.572185,-1.403391,1.055669,-6.751242,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,0,0,136.1010453,134.4469603,174.4702373,170.0403515,0.2653517,0.2918407,1.646953168
80,10182024020411577,-0.8295416,3.215665,-6.361588,-0.8280901,3.081677,-6.30317,-0.8278779,2.669467,-6.132587,-0.8312941,2.110889,-5.90437,-0.8280901,3.081677,-6.30317,-0.8280901,3.081677,-6.30317,-0.8312941,2.110889,-5.90437,-0.8312941,2.110889,-5.90437,-0.4919578,2.925165,-6.114951,-0.3893824,2.525357,-5.879447,-0.315695,2.110089,-5.686864,-0.3084489,1.985638,-5.667123,-0.315695,2.110089,-5.686864,-1.136934,2.916349,-6.158068,-1.220878,2.488534,-5.96356,-1.360081,2.085051,-5.83858,-1.384497,2.042101,-5.825682,-1.360081,2.085051,-5.83858,-0.6872385,2.107494,-5.956985,-0.4130937,1.694846,-6.460103,-0.2626967,0.951904,-6.655556,-0.9724703,2.118775,-5.965847,-1.232554,1.727255,-6.485563,-1.377015,0.9959735,-6.690176,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,0,0,143.8191051,142.5859756,173.5586282,169.2779521,0.1880757,0.2321452,1.642295073
81,10182024020411912,-0.8130395,3.20374,-6.098258,-0.8167566,3.069244,-6.065067,-0.8284453,2.657637,-5.975244,-0.8470306,2.103795,-5.834035,-0.8167566,3.069244,-6.065067,-0.8167566,3.069244,-6.065067,-0.8470306,2.103795,-5.834035,-0.8470306,2.103795,-5.834035,-0.4793722,2.905244,-5.87422,-0.3137194,2.517838,-5.671666,-0.3038799,2.107436,-5.655387,-0.3078337,1.988695,-5.658618,-0.3038799,2.107436,-5.655387,-1.138716,2.91861,-5.911947,-1.23713,2.464979,-5.809655,-1.352338,2.087063,-5.816408,-1.37272,2.040669,-5.80869,-1.352338,2.087063,-5.816408,-0.7035908,2.097561,-5.883537,-0.4470553,1.672632,-6.392148,-0.3609728,0.9609852,-6.626717,-0.9871823,2.11441,-5.898726,-1.214257,1.718215,-6.433237,-1.310775,1.017416,-6.677585,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,0,0,145.8869306,144.8434397,148.5887786,165.8001669,0.1971569,0.2535877,1.616782582
82,10182024020412253,-0.8033237,3.101847,-5.619254,-0.8070118,2.984398,-5.626785,-0.8182545,2.622395,-5.660622,-0.8361654,2.119047,-5.714368,-0.8070118,2.984398,-5.626785,-0.8070118,2.984398,-5.626785,-0.8361654,2.119047,-5.714368,-0.8361654,2.119047,-5.714368,-0.4646872,2.895453,-5.562516,-0.2594954,2.4703,-5.490181,-0.2813579,2.112184,-5.596376,-0.2961451,2.01934,-5.623127,-0.2813579,2.112184,-5.596376,-1.139594,2.903729,-5.644551,-1.262178,2.431366,-5.639186,-1.34499,2.098757,-5.769088,-1.382833,2.036581,-5.750812,-1.34499,2.098757,-5.769088,-0.6903278,2.115072,-5.743501,-0.2349837,1.888323,-6.205951,-0.1892707,1.168295,-6.267176,-0.9790078,2.127266,-5.798424,-1.238905,1.93073,-6.396952,-1.336296,1.216747,-6.485402,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,0,0,115.2574528,116.2178684,141.6213202,158.6070012,0.4044667,0.4529187,1.57342075
83,10182024020412579,-0.8083821,3.096132,-5.4956,-0.8121924,2.979694,-5.509305,-0.8235736,2.621566,-5.562418,-0.8389782,2.127497,-5.645236,-0.8121924,2.979694,-5.509305,-0.8121924,2.979694,-5.509305,-0.8389782,2.127497,-5.645236,-0.8389782,2.127497,-5.645236,-0.4730432,2.893026,-5.456996,-0.2552823,2.455818,-5.426767,-0.2743055,2.114408,-5.575811,-0.2817076,2.05031,-5.598516,-0.2743055,2.114408,-5.575811,-1.149251,2.899589,-5.54184,-1.276106,2.425771,-5.576754,-1.348065,2.104519,-5.73841,-1.376145,2.08498,-5.726191,-1.348065,2.104519,-5.73841,-0.6912735,2.12465,-5.668868,-0.1732591,1.971026,-6.124421,-0.3078125,1.237745,-5.905727,-0.9839224,2.134394,-5.734992,-1.258338,2.007154,-6.369593,-1.323669,1.271567,-6.135258,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,0,0,84.07525954,86.08526922,140.3848473,157.8029001,0.4739167,0.5077387,1.648396797
84,10182024020412884,-0.8132265,3.094408,-5.438256,-0.8163435,2.978342,-5.455639,-0.8261629,2.622005,-5.520414,-0.8400319,2.132392,-5.619574,-0.8163435,2.978342,-5.455639,-0.8163435,2.978342,-5.455639,-0.8400319,2.132392,-5.619574,-0.8400319,2.132392,-5.619574,-0.4806862,2.89077,-5.407472,-0.2613128,2.455203,-5.386286,-0.2692891,2.12453,-5.560694,-0.2734566,2.082253,-5.577364,-0.2692891,2.12453,-5.560694,-1.157394,2.895346,-5.491325,-1.283561,2.42176,-5.547286,-1.35658,2.105342,-5.717839,-1.375675,2.096203,-5.712893,-1.35658,2.105342,-5.717839,-0.6900734,2.130213,-5.641582,-0.1650358,1.975062,-6.093251,-0.3620628,1.250767,-5.831674,-0.9877413,2.139278,-5.710474,-1.267516,2.008634,-6.348404,-1.30235,1.2794,-6.04929,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,0,0,78.83760692,81.17363653,139.3955658,158.7267269,0.4869387,0.5155717,1.671268172
85,10182024020413235,-0.8293375,3.094557,-5.385754,-0.8300692,2.978678,-5.406503,-0.8333387,2.623412,-5.482107,-0.8415229,2.137044,-5.596811,-0.8300692,2.978678,-5.406503,-0.8300692,2.978678,-5.406503,-0.8415229,2.137044,-5.596811,-0.8415229,2.137044,-5.596811,-0.4962946,2.884848,-5.3556,-0.2831054,2.454313,-5.361669,-0.2653987,2.130818,-5.548622,-0.2424587,2.110447,-5.535079,-0.2653987,2.130818,-5.548622,-1.177468,2.886071,-5.434484,-1.297204,2.421136,-5.51134,-1.38587,2.117957,-5.690514,-1.411761,2.062922,-5.71288,-1.38587,2.117957,-5.690514,-0.6919147,2.135921,-5.620869,-0.1980965,2.033326,-6.119957,0.02724409,1.400808,-6.560202,-0.9899601,2.144008,-5.686354,-1.228862,2.061293,-6.34643,-1.336875,1.43782,-6.859917,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,0,0,134.0188467,136.2839886,143.3488867,159.4578332,0.6369797,0.6739917,1.69522427
86,10182024020413555,-0.8488733,3.094822,-5.370136,-0.846935,2.978574,-5.390524,-0.8432284,2.621442,-5.463632,-0.831495,2.11949,-5.553429,-0.846935,2.978574,-5.390524,-0.846935,2.978574,-5.390524,-0.831495,2.11949,-5.553429,-0.831495,2.11949,-5.553429,-0.5185342,2.879718,-5.335542,-0.3031041,2.456644,-5.358458,-0.2688418,2.136906,-5.546371,-0.2264878,2.082901,-5.528003,-0.2688418,2.136906,-5.546371,-1.190659,2.877688,-5.413192,-1.31489,2.438478,-5.465878,-1.419624,2.141926,-5.662507,-1.449634,2.05625,-5.702579,-1.419624,2.141926,-5.662507,-0.6888787,2.123583,-5.587959,-0.2780294,2.162908,-6.182242,0.1129174,1.827419,-6.899295,-0.9729933,2.12024,-5.633848,-1.162658,2.152499,-6.325123,-1.315801,1.810609,-7.130055,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,0,0,153.8730523,154.3831598,146.1128498,154.3424986,1.0635907,1.0467807,1.768142062
87,10182024020413901,-0.8631248,3.094141,-5.354005,-0.8604467,2.976444,-5.372479,-0.8548977,2.6117,-5.434343,-0.8386217,2.101202,-5.511048,-0.8604467,2.976444,-5.372479,-0.8604467,2.976444,-5.372479,-0.8386217,2.101202,-5.511048,-0.8386217,2.101202,-5.511048,-0.5330809,2.875522,-5.320024,-0.3159073,2.459214,-5.353218,-0.2817245,2.148793,-5.551589,-0.2249763,2.071326,-5.528495,-0.2817245,2.148793,-5.551589,-1.20302,2.864021,-5.387014,-1.323145,2.447083,-5.433685,-1.439315,2.16021,-5.643063,-1.475343,2.059044,-5.691378,-1.439315,2.16021,-5.643063,-0.6971827,2.106232,-5.549423,-0.3273442,2.161227,-6.166405,-0.2076241,1.371208,-6.240426,-0.9782473,2.101155,-5.588177,-1.156098,2.146257,-6.280673,-1.233904,1.35267,-6.381928,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,0,0,94.60700046,94.79798684,145.3340477,151.5189739,0.6073797,0.5888417,1.679698326
88,10182024020414226,-0.8757659,3.093865,-5.345034,-0.8720698,2.974558,-5.361138,-0.8642087,2.605613,-5.417767,-0.8503328,2.092802,-5.493862,-0.8720698,2.974558,-5.361138,-0.8720698,2.974558,-5.361138,-0.8503328,2.092802,-5.493862,-0.8503328,2.092802,-5.493862,-0.5437492,2.873553,-5.314481,-0.3240399,2.459721,-5.35128,-0.2860839,2.152792,-5.552433,-0.2397411,2.125626,-5.523289,-0.2860839,2.152792,-5.552433,-1.213148,2.855321,-5.371927,-1.329609,2.444747,-5.419153,-1.447221,2.164203,-5.634343,-1.487792,2.057008,-5.686474,-1.447221,2.164203,-5.634343,-0.709949,2.097639,-5.535019,-0.337724,2.140231,-6.151711,-0.327906,1.362036,-5.930271,-0.9879323,2.092766,-5.568194,-1.196176,2.125181,-6.254161,-1.242677,1.345998,-6.039443,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,0,0,73.47700617,73.71960196,145.4203119,150.3494591,0.5982077,0.5821697,1.683568294
89,10182024020414535,-0.8783415,3.092552,-5.355313,-0.8775489,2.972083,-5.366158,-0.8749353,2.600659,-5.417242,-0.8843196,2.08855,-5.499117,-0.8775489,2.972083,-5.366158,-0.8775489,2.972083,-5.366158,-0.8843196,2.08855,-5.499117,-0.8843196,2.08855,-5.499117,-0.5483164,2.873755,-5.326966,-0.3240406,2.456002,-5.364018,-0.2875828,2.147112,-5.555492,-0.2463682,2.147304,-5.522692,-0.2875828,2.147112,-5.555492,-1.213767,2.851031,-5.370755,-1.324753,2.456612,-5.409789,-1.445152,2.176524,-5.628975,-1.467639,2.042774,-5.703805,-1.445152,2.176524,-5.628975,-0.7459969,2.090046,-5.548201,-0.4148343,2.183628,-6.180887,-0.09787619,1.676319,-6.77641,-1.019262,2.091342,-5.565623,-1.263211,2.187651,-6.234979,-1.534618,1.683132,-6.868015,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,0,0,135.5896691,135.9766934,146.1771505,148.9414985,0.9124907,0.9193037,1.723148987
90,10182024020414884,-0.8762726,3.089468,-5.361887,-0.8785112,2.968709,-5.371809,-0.8834861,2.596694,-5.421434,-0.9039256,2.087377,-5.506462,-0.8785112,2.968709,-5.371809,-0.8785112,2.968709,-5.371809,-0.9039256,2.087377,-5.506462,-0.9039256,2.087377,-5.506462,-0.5464827,2.873987,-5.335283,-0.3217931,2.453878,-5.367053,-0.2876227,2.142784,-5.555337,-0.2503122,2.158191,-5.519226,-0.2876227,2.142784,-5.555337,-1.206257,2.8512,-5.383822,-1.320114,2.467658,-5.404028,-1.440876,2.187676,-5.624029,-1.452269,2.041091,-5.704424,-1.440876,2.187676,-5.624029,-0.7657846,2.086158,-5.558044,-0.4888619,2.2698,-6.201903,-0.1533147,1.99404,-6.87726,-1.03824,2.092956,-5.569908,-1.244173,2.288644,-6.234791,-1.549725,2.028879,-6.938063,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,0,0,145.0942741,145.032248,145.8677827,146.4847394,1.2302117,1.2650507,1.681266816
91,10182024020415202,-0.8681926,3.087099,-5.361006,-0.8732007,2.966139,-5.37117,-0.8846277,2.594426,-5.420207,-0.9080538,2.086722,-5.506342,-0.8732007,2.966139,-5.37117,-0.8732007,2.966139,-5.37117,-0.9080538,2.086722,-5.506342,-0.9080538,2.086722,-5.506342,-0.5367466,2.871581,-5.334667,-0.3125495,2.452005,-5.35303,-0.2874281,2.141259,-5.547899,-0.2534422,2.163715,-5.517198,-0.2874281,2.141259,-5.547899,-1.195158,2.848833,-5.387039,-1.316465,2.472085,-5.401237,-1.435709,2.193465,-5.621698,-1.452784,2.066095,-5.689642,-1.435709,2.193465,-5.621698,-0.7689384,2.083735,-5.556424,-0.4964499,2.200471,-6.204593,-0.5360245,1.397608,-6.344901,-1.042612,2.093952,-5.570346,-1.236912,2.228113,-6.24226,-1.271058,1.425048,-6.382292,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,0,0,88.66367739,89.30818895,142.8954155,145.6652961,0.6337797,0.6612197,1.677271167
92,10182024020415529,-0.8618107,3.089571,-5.365037,-0.8651522,2.969538,-5.378517,-0.8652561,2.60322,-5.442935,-0.8485748,2.104722,-5.558874,-0.8651522,2.969538,-5.378517,-0.8651522,2.969538,-5.378517,-0.8485748,2.104722,-5.558874,-0.8485748,2.104722,-5.558874,-0.5290471,2.869222,-5.334621,-0.3095052,2.450251,-5.34858,-0.2826041,2.136193,-5.538757,-0.2565464,2.162993,-5.515711,-0.2826041,2.136193,-5.538757,-1.189825,2.848564,-5.389879,-1.313454,2.448677,-5.416028,-1.425516,2.175004,-5.639306,-1.456016,2.073084,-5.686147,-1.425516,2.175004,-5.639306,-0.710316,2.106577,-5.602879,-0.3895976,2.113607,-6.243203,-0.4907528,1.318651,-6.088775,-0.9833978,2.107015,-5.629275,-1.164154,2.11485,-6.318072,-1.07909,1.319595,-6.145644,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,0,0,76.45272647,76.05934185,143.5580938,146.1969158,0.5548227,0.5557667,1.682444332
93,10182024020415873,-0.8596729,3.102804,-5.400377,-0.8597566,2.984044,-5.417318,-0.8543555,2.620571,-5.485358,-0.8366637,2.124822,-5.597823,-0.8597566,2.984044,-5.417318,-0.8597566,2.984044,-5.417318,-0.8366637,2.124822,-5.597823,-0.8366637,2.124822,-5.597823,-0.5277594,2.878384,-5.367299,-0.3091691,2.453037,-5.36311,-0.2831978,2.135188,-5.543691,-0.2653388,2.149328,-5.536161,-0.2831978,2.135188,-5.543691,-1.192204,2.860107,-5.412593,-1.312785,2.428578,-5.446905,-1.418771,2.149204,-5.658699,-1.459249,2.063147,-5.693809,-1.418771,2.149204,-5.658699,-0.6963074,2.129925,-5.646863,-0.4532589,2.097128,-6.32183,-0.3025397,1.577895,-7.098469,-0.9737837,2.123935,-5.664015,-1.126451,2.082598,-6.363441,-1.157858,1.559433,-7.151338,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,0,0,148.2475967,148.3255079,143.0758359,148.6839319,0.8140667,0.7956047,1.815642056
94,10182024020416181,-0.8636836,3.107948,-5.445342,-0.8610892,2.990094,-5.458631,-0.851851,2.629551,-5.518682,-0.83326,2.134635,-5.619452,-0.8610892,2.990094,-5.458631,-0.8610892,2.990094,-5.458631,-0.83326,2.134635,-5.619452,-0.83326,2.134635,-5.619452,-0.5352969,2.895031,-5.414646,-0.3227212,2.471403,-5.429395,-0.2873961,2.134895,-5.558047,-0.2824556,2.12672,-5.573234,-0.2873961,2.134895,-5.558047,-1.197417,2.870617,-5.448517,-1.312539,2.420189,-5.473547,-1.417553,2.131804,-5.670685,-1.4481,2.060328,-5.697186,-1.417553,2.131804,-5.670685,-0.6910537,2.141039,-5.667846,-0.4813247,2.132213,-6.35728,-0.3275706,1.762973,-7.094621,-0.97267,2.131965,-5.685587,-1.091433,2.112554,-6.395716,-1.135049,1.736954,-7.145492,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,0,0,154.1082774,154.2830664,152.2840274,149.8946237,0.9991447,0.9731257,1.714305078
95,10182024020416526,-0.8673677,3.105671,-5.46043,-0.8633146,2.988806,-5.47362,-0.8519105,2.63061,-5.531946,-0.8356011,2.137377,-5.627009,-0.8633146,2.988806,-5.47362,-0.8633146,2.988806,-5.47362,-0.8356011,2.137377,-5.627009,-0.8356011,2.137377,-5.627009,-0.539326,2.90096,-5.430772,-0.3266104,2.476403,-5.445723,-0.290517,2.135829,-5.566232,-0.290036,2.118388,-5.587009,-0.290517,2.135829,-5.566232,-1.201073,2.874779,-5.461367,-1.314288,2.413926,-5.487964,-1.409546,2.111922,-5.672687,-1.427649,2.058681,-5.696692,-1.409546,2.111922,-5.672687,-0.6932333,2.145043,-5.673754,-0.4750986,2.081224,-6.35242,-0.3079981,1.633392,-6.930459,-0.9754203,2.133312,-5.694335,-1.090621,2.055635,-6.397312,-1.159172,1.598007,-6.992538,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,0,0,148.4183626,148.7514791,153.2800853,152.7255215,0.8695637,0.8341787,1.625748018
