GlobalID,EntryID,Skeleton0_X,Skeleton0_Y,Skeleton0_Z,Skeleton1_X,Skeleton1_Y,Skeleton1_Z,Skeleton2_X,Skeleton2_Y,Skeleton2_Z,Skeleton3_X,Skeleton3_Y,Skeleton3_Z,Skeleton4_X,Skeleton4_Y,Skeleton4_Z,Skeleton5_X,Skeleton5_Y,Skeleton5_Z,Skeleton6_X,Skeleton6_Y,Skeleton6_Z,Skeleton7_X,Skeleton7_Y,Skeleton7_Z,Skeleton8_X,Skeleton8_Y,Skeleton8_Z,Skeleton9_X,Skeleton9_Y,Skeleton9_Z,Skeleton10_X,Skeleton10_Y,Skeleton10_Z,Skeleton11_X,Skeleton11_Y,Skeleton11_Z,Skeleton12_X,Skeleton12_Y,Skeleton12_Z,Skeleton13_X,Skeleton13_Y,Skeleton13_Z,Skeleton14_X,Skeleton14_Y,Skeleton14_Z,Skeleton15_X,Skeleton15_Y,Skeleton15_Z,Skeleton16_X,Skeleton16_Y,Skeleton16_Z,Skeleton17_X,Skeleton17_Y,Skeleton17_Z,Skeleton18_X,Skeleton18_Y,Skeleton18_Z,Skeleton19_X,Skeleton19_Y,Skeleton19_Z,Skeleton20_X,Skeleton20_Y,Skeleton20_Z,Skeleton21_X,Skeleton21_Y,Skeleton21_Z,Skeleton22_X,Skeleton22_Y,Skeleton22_Z,Skeleton23_X,Skeleton23_Y,Skeleton23_Z,BubbleGen1_X,BubbleGen1_Y,BubbleGen1_Z,BubbleGen2_X,BubbleGen2_Y,BubbleGen2_Z,BubbleGen3_X,BubbleGen3_Y,BubbleGen3_Z,BubbleGen6_X,BubbleGen6_Y,BubbleGen6_Z,BubbleGen7_X,BubbleGen7_Y,BubbleGen7_Z,BubbleGen8_X,BubbleGen8_Y,BubbleGen8_Z,Floor_X,Floor_Y,Floor_Z,Spatial,Temporal,Spatial_2_b,Temporal_2_b,Spatial_2,Temporal_2,RightKneeAngle,LeftKneeAngle,RightElbowAngle,LeftElbowAngle,RightFootDistanceFromFloor,LeftFootDistanceFromFloor,Total_reach,Spatial_1,Temporal_1
160,12182024021053524,-0.7741141,3.372193,-5.811286,-0.7747682,3.248926,-5.794138,-0.7734244,2.869197,-5.74997,-0.7671376,2.348841,-5.708037,-0.7747682,3.248926,-5.794138,-0.7747682,3.248926,-5.794138,-0.7671376,2.348841,-5.708037,-0.7671376,2.348841,-5.708037,-0.4245345,3.159403,-5.782918,-0.3029961,2.693618,-5.75633,-0.4817665,2.413261,-5.999903,-0.5769969,2.32715,-6.074577,-0.4817665,2.413261,-5.999903,-1.11768,3.156901,-5.811132,-1.224393,2.723241,-5.777582,-0.9900153,2.425794,-6.039069,-0.8960416,2.324132,-6.089271,-0.9900153,2.425794,-6.039069,-0.6316648,2.345772,-5.760198,-0.4076486,1.851132,-6.462195,-0.2936582,1.400056,-7.021239,-0.9108512,2.346078,-5.781818,-0.9906077,1.851772,-6.507341,-1.002574,1.400834,-7.076139,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,0,1,1,0,173.3131587,174.0741198,121.0124244,117.5123155,0.6362277,0.6370057,1.769054252,1,0
161,12182024021053860,-0.7551265,3.377566,-5.782357,-0.7594454,3.254338,-5.770524,-0.7696323,2.87426,-5.738987,-0.7869133,2.361339,-5.712182,-0.7594454,3.254338,-5.770524,-0.7594454,3.254338,-5.770524,-0.7869133,2.361339,-5.712182,-0.7869133,2.361339,-5.712182,-0.4073094,3.161828,-5.751188,-0.2934448,2.697742,-5.739307,-0.4899521,2.427152,-5.989548,-0.5992413,2.327042,-6.093765,-0.4899521,2.427152,-5.989548,-1.102996,3.166847,-5.792653,-1.219527,2.739115,-5.767143,-1.010322,2.417592,-6.024535,-0.9126961,2.360016,-6.065914,-1.010322,2.417592,-6.024535,-0.6414818,2.350691,-5.762938,-0.4752684,1.917809,-6.500223,-0.3763041,1.55186,-7.103771,-0.9393966,2.365497,-5.784472,-1.009369,1.944353,-6.538831,-1.04343,1.585016,-7.151994,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,0,1,1,0,176.8757586,177.7665649,120.134015,121.3039185,0.7880317,0.8211877,1.747101273,1,0
162,12182024021054188,-0.7465642,3.381859,-5.753686,-0.7522129,3.259096,-5.747643,-0.7678896,2.879795,-5.729721,-0.792374,2.370001,-5.720473,-0.7522129,3.259096,-5.747643,-0.7522129,3.259096,-5.747643,-0.792374,2.370001,-5.720473,-0.792374,2.370001,-5.720473,-0.4025993,3.163249,-5.732653,-0.2879518,2.700274,-5.726311,-0.493554,2.430684,-5.985619,-0.5930933,2.332733,-6.084942,-0.493554,2.430684,-5.985619,-1.093892,3.17307,-5.764612,-1.215424,2.75001,-5.750923,-1.012355,2.418346,-6.019283,-0.9151418,2.372436,-6.056277,-1.012355,2.418346,-6.019283,-0.6460255,2.357493,-5.771768,-0.4869128,1.906712,-6.453395,-0.4233737,1.249469,-6.917233,-0.945262,2.375212,-5.792123,-1.037808,1.939332,-6.490869,-1.099084,1.28948,-6.963198,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,0,1,1,0,157.9205571,157.9707868,119.2862839,122.5520153,0.4856407,0.5256517,1.803362967,1,0
163,12182024021054539,-0.7479402,3.383801,-5.74129,-0.7524836,3.261907,-5.736212,-0.7687447,2.884263,-5.726039,-0.7959267,2.37604,-5.729206,-0.7524836,3.261907,-5.736212,-0.7524836,3.261907,-5.736212,-0.7959267,2.37604,-5.729206,-0.7959267,2.37604,-5.729206,-0.4058935,3.163836,-5.726712,-0.286895,2.700149,-5.722876,-0.4933166,2.431213,-5.983241,-0.5744673,2.346119,-6.059072,-0.4933166,2.431213,-5.983241,-1.094506,3.173918,-5.750171,-1.212805,2.750985,-5.742425,-1.005797,2.421934,-6.019194,-0.9098539,2.347558,-6.065122,-1.005797,2.421934,-6.019194,-0.6498923,2.363288,-5.782493,-0.5152617,1.833946,-6.332794,-0.6122329,0.9475184,-6.326216,-0.9482614,2.381166,-5.800045,-1.060293,1.866604,-6.364858,-1.060216,0.9743605,-6.35257,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,0,1,1,0,130.8842568,131.0095691,118.9770188,122.4716027,0.1836901,0.2105322,1.832636167,1,0
164,12182024021054845,-0.7619234,3.377515,-5.769413,-0.7637596,3.25744,-5.756657,-0.7736974,2.884644,-5.734598,-0.7971061,2.377823,-5.732715,-0.7637596,3.25744,-5.756657,-0.7637596,3.25744,-5.756657,-0.7971061,2.377823,-5.732715,-0.7971061,2.377823,-5.732715,-0.4152096,3.161551,-5.744157,-0.2908408,2.69841,-5.729465,-0.4887498,2.429015,-5.98334,-0.5678957,2.359834,-6.040444,-0.4887498,2.429015,-5.98334,-1.105381,3.163824,-5.772256,-1.213806,2.734128,-5.752971,-0.9968734,2.419698,-6.027261,-0.9122388,2.316414,-6.083267,-0.9968734,2.419698,-6.027261,-0.6514479,2.365011,-5.786721,-0.5136205,1.859253,-6.258093,-0.6575545,1.023021,-6.013716,-0.9485101,2.382382,-5.803295,-1.066532,1.891585,-6.288941,-1.027789,1.04467,-6.034372,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,0,1,1,0,117.547994,117.6199093,118.6070319,120.6347444,0.2591927,0.2808417,1.752778255,1,0
165,12182024021055174,-0.7742489,3.369215,-5.80165,-0.7751355,3.250021,-5.784564,-0.7803288,2.881475,-5.750257,-0.797506,2.37796,-5.735538,-0.7751355,3.250021,-5.784564,-0.7751355,3.250021,-5.784564,-0.797506,2.37796,-5.735538,-0.797506,2.37796,-5.735538,-0.4226869,3.159107,-5.767281,-0.2952,2.696691,-5.739065,-0.4829045,2.425313,-5.985446,-0.5619966,2.367128,-6.031222,-0.4829045,2.425313,-5.985446,-1.113327,3.153931,-5.801085,-1.2168,2.719304,-5.769705,-1.003134,2.417682,-6.028395,-0.9210238,2.3017,-6.087643,-1.003134,2.417682,-6.028395,-0.6526273,2.365625,-5.790008,-0.4999862,1.86904,-6.226175,-0.6385736,1.064214,-5.934426,-0.9472765,2.3811,-5.805468,-1.074778,1.899228,-6.256333,-1.019776,1.084234,-5.954428,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,0,1,1,0,115.2848781,115.2408432,118.5632903,119.9456771,0.3003857,0.3204057,1.708289388,1,0
166,12182024021055534,-0.7800087,3.365054,-5.818243,-0.7806828,3.24596,-5.799889,-0.7843331,2.878488,-5.76123,-0.7970502,2.376175,-5.737288,-0.7806828,3.24596,-5.799889,-0.7806828,3.24596,-5.799889,-0.7970502,2.376175,-5.737288,-0.7970502,2.376175,-5.737288,-0.4262372,3.157453,-5.783379,-0.2985127,2.694684,-5.747843,-0.4805026,2.421254,-5.989938,-0.5576433,2.347446,-6.049181,-0.4805026,2.421254,-5.989938,-1.116832,3.148982,-5.817642,-1.219791,2.714029,-5.779966,-1.044187,2.394181,-6.022598,-0.9531755,2.314656,-6.074059,-1.044187,2.394181,-6.022598,-0.6532633,2.364795,-5.792196,-0.4858107,1.877474,-6.222304,-0.5953147,1.074456,-5.971361,-0.9453748,2.378075,-5.806338,-1.083396,1.904643,-6.251234,-1.035205,1.094455,-5.992657,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,0,1,1,0,117.7398517,117.5735358,118.8199077,124.7013153,0.3106277,0.3306267,1.679604511,1,0
167,12182024021055843,-0.7820003,3.363565,-5.824472,-0.782657,3.244485,-5.805643,-0.7858378,2.877193,-5.765744,-0.7964665,2.37427,-5.737972,-0.782657,3.244485,-5.805643,-0.782657,3.244485,-5.805643,-0.7964665,2.37427,-5.737972,-0.7964665,2.37427,-5.737972,-0.4272943,3.156621,-5.790374,-0.2998329,2.693588,-5.75265,-0.4792425,2.419279,-5.992367,-0.558264,2.351217,-6.046983,-0.4792425,2.419279,-5.992367,-1.118057,3.147094,-5.823994,-1.221085,2.71213,-5.784704,-1.011561,2.379719,-6.044553,-0.9272993,2.296757,-6.088314,-1.011561,2.379719,-6.044553,-0.6534317,2.36346,-5.793228,-0.4795039,1.881565,-6.230652,-0.5799938,1.076058,-5.996051,-0.9440854,2.375708,-5.806406,-1.086791,1.907156,-6.258185,-1.037504,1.095338,-6.016793,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,0,1,1,0,118.0956478,117.872963,119.0885331,122.2474751,0.3122297,0.3315097,1.677436727,1,0
168,12182024021056204,-0.7821475,3.362872,-5.827608,-0.7833499,3.243571,-5.809128,-0.7867545,2.876258,-5.768781,-0.7958065,2.372202,-5.738308,-0.7833499,3.243571,-5.809128,-0.7833499,3.243571,-5.809128,-0.7958065,2.372202,-5.738308,-0.7958065,2.372202,-5.738308,-0.4277802,3.15607,-5.794924,-0.30049,2.692782,-5.756045,-0.4782949,2.417885,-5.994458,-0.5593104,2.347028,-6.052596,-0.4782949,2.417885,-5.994458,-1.118584,3.145974,-5.827766,-1.221852,2.711028,-5.787632,-0.9454095,2.375278,-6.048357,-0.861473,2.263707,-6.10311,-0.9454095,2.375278,-6.048357,-0.6533992,2.361725,-5.793925,-0.4759208,1.883672,-6.239786,-0.5687214,1.074716,-6.0172,-0.942971,2.37349,-5.806189,-1.08845,1.908559,-6.265727,-1.039216,1.093832,-6.037126,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,0,1,1,0,118.2923277,118.0092929,119.2720892,118.0492855,0.3108877,0.3300037,1.679393801,1,0
169,12182024021056510,-0.7811422,3.36289,-5.827065,-0.7828447,3.243333,-5.809494,-0.7870754,2.875746,-5.770119,-0.7953821,2.370905,-5.738375,-0.7828447,3.243333,-5.809494,-0.7828447,3.243333,-5.809494,-0.7953821,2.370905,-5.738375,-0.7953821,2.370905,-5.738375,-0.4275112,3.155915,-5.796329,-0.3007245,2.692444,-5.757538,-0.4778519,2.417248,-5.995532,-0.5616584,2.353725,-6.046176,-0.4778519,2.417248,-5.995532,-1.118357,3.14578,-5.827917,-1.222133,2.711082,-5.788129,-1.021728,2.408555,-6.021869,-0.9400882,2.290482,-6.089886,-1.021728,2.408555,-6.021869,-0.6533002,2.360548,-5.7942,-0.4750063,1.884468,-6.245718,-0.5650641,1.072098,-6.035386,-0.9423627,2.372202,-5.805958,-1.088484,1.9092,-6.27067,-1.037885,1.09116,-6.054618,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,0,1,1,0,118.717388,118.4022913,119.4320254,121.5754263,0.3082697,0.3273317,1.681451482,1,0
170,12182024021056842,-0.7789817,3.36369,-5.824449,-0.7812226,3.243762,-5.807947,-0.7869759,2.875365,-5.770717,-0.7950279,2.369843,-5.738349,-0.7812226,3.243762,-5.807947,-0.7812226,3.243762,-5.807947,-0.7950279,2.369843,-5.738349,-0.7950279,2.369843,-5.738349,-0.4265451,3.156031,-5.796006,-0.3007506,2.692272,-5.758442,-0.4775321,2.416853,-5.996229,-0.5632284,2.357953,-6.042114,-0.4775321,2.416853,-5.996229,-1.117542,3.146092,-5.825894,-1.222024,2.711647,-5.787391,-1.027082,2.417989,-6.023162,-0.9677183,2.308171,-6.082336,-1.027082,2.417989,-6.023162,-0.6531683,2.359526,-5.794334,-0.4752971,1.884854,-6.250357,-0.5631741,1.065062,-6.069264,-0.9419139,2.371203,-5.805707,-1.088078,1.909637,-6.27449,-1.036283,1.084196,-6.087897,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,0,1,1,0,120.3607969,120.0303772,119.6841677,121.0632552,0.3012337,0.3203677,1.683368722,1,0
171,12182024021057177,-0.7754387,3.365493,-5.820197,-0.7783396,3.245116,-5.804783,-0.7862917,2.875336,-5.770455,-0.7948056,2.369195,-5.738318,-0.7783396,3.245116,-5.804783,-0.7783396,3.245116,-5.804783,-0.7948056,2.369195,-5.738318,-0.7948056,2.369195,-5.738318,-0.425089,3.156275,-5.794628,-0.3005877,2.69221,-5.758849,-0.4773508,2.416677,-5.996678,-0.5636017,2.361188,-6.041538,-0.4773508,2.416677,-5.996678,-1.114446,3.148705,-5.820357,-1.220692,2.713916,-5.784236,-1.041561,2.417749,-6.016689,-0.9818168,2.315771,-6.079778,-1.041561,2.417749,-6.016689,-0.6530613,2.358871,-5.794407,-0.4805347,1.861883,-6.313733,-0.4659214,1.088759,-6.76314,-0.9416611,2.370623,-5.80556,-1.080012,1.886296,-6.336902,-1.083744,1.113919,-6.787017,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,0,1,1,0,159.7151801,159.6747642,119.9565284,122.7719035,0.3249307,0.3500907,1.787641038,1,0
172,12182024021057514,-0.768097,3.368444,-5.81228,-0.7722806,3.247595,-5.798494,-0.7843817,2.875856,-5.769021,-0.7946826,2.368685,-5.738408,-0.7722806,3.247595,-5.798494,-0.7722806,3.247595,-5.798494,-0.7946826,2.368685,-5.738408,-0.7946826,2.368685,-5.738408,-0.4214358,3.156499,-5.791254,-0.3001734,2.69168,-5.759166,-0.4791416,2.415902,-5.998052,-0.5630429,2.356845,-6.052693,-0.4791416,2.415902,-5.998052,-1.105604,3.157908,-5.80175,-1.21495,2.727559,-5.765542,-1.037672,2.434874,-6.006776,-0.9795828,2.334135,-6.077905,-1.037672,2.434874,-6.006776,-0.6530279,2.358466,-5.794439,-0.5130477,1.945946,-6.507552,-0.4657097,1.617573,-7.158191,-0.9416544,2.369771,-5.806281,-1.029143,1.966161,-6.528728,-1.036417,1.639926,-7.181607,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,0,1,1,0,173.2429282,173.9340173,120.3362673,121.6379368,0.8537447,0.8760977,1.723933344,1,0
173,12182024021057820,-0.7621595,3.370143,-5.804788,-0.7672734,3.249259,-5.792228,-0.782438,2.876705,-5.766788,-0.7948038,2.368541,-5.738521,-0.7672734,3.249259,-5.792228,-0.7672734,3.249259,-5.792228,-0.7948038,2.368541,-5.738521,-0.7948038,2.368541,-5.738521,-0.4190842,3.15581,-5.790883,-0.2995524,2.690069,-5.76113,-0.4818472,2.414471,-5.998934,-0.567385,2.35702,-6.052101,-0.4818472,2.414471,-5.998934,-1.101329,3.168279,-5.773594,-1.211128,2.746381,-5.73197,-1.044762,2.456355,-5.991349,-0.9642474,2.363731,-6.066228,-1.044762,2.456355,-5.991349,-0.6535716,2.358842,-5.794639,-0.5230308,1.973035,-6.539897,-0.4788553,1.585795,-7.106881,-0.9418047,2.369384,-5.806617,-1.017507,1.99112,-6.560446,-1.032432,1.606043,-7.129886,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,0,1,1,0,171.3688598,171.6349334,120.4831959,120.2282351,0.8219667,0.8422147,1.696392779,1,0
174,12182024021058156,-0.7564515,3.37247,-5.796506,-0.7622774,3.251502,-5.785029,-0.7800425,2.878179,-5.763486,-0.7951669,2.368595,-5.73875,-0.7622774,3.251502,-5.785029,-0.7622774,3.251502,-5.785029,-0.7951669,2.368595,-5.73875,-0.7951669,2.368595,-5.73875,-0.4166934,3.154759,-5.791614,-0.2986787,2.687616,-5.76546,-0.4962824,2.407959,-6.012063,-0.5875653,2.348515,-6.061858,-0.4962824,2.407959,-6.012063,-1.099545,3.173033,-5.759319,-1.208887,2.753649,-5.719582,-1.024595,2.427209,-6.016903,-0.9323728,2.371947,-6.060096,-1.024595,2.427209,-6.016903,-0.6545807,2.359766,-5.795252,-0.51788,1.8987,-6.434439,-0.478813,1.109895,-6.79481,-0.9420331,2.369138,-5.806829,-1.041496,1.915771,-6.455529,-1.095231,1.129992,-6.819639,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,0,1,1,0,149.6741106,149.7346567,119.6953398,120.2607574,0.3460667,0.3661637,1.827234282,1,0
175,12182024021058475,-0.7532029,3.373969,-5.792171,-0.7592642,3.253014,-5.780972,-0.7780752,2.879499,-5.760845,-0.7955394,2.368753,-5.738934,-0.7592642,3.253014,-5.780972,-0.7592642,3.253014,-5.780972,-0.7955394,2.368753,-5.738934,-0.7955394,2.368753,-5.738934,-0.4146043,3.153864,-5.792289,-0.297771,2.686244,-5.768369,-0.4923801,2.408925,-6.012917,-0.5814203,2.3556,-6.050443,-0.4923801,2.408925,-6.012917,-1.098449,3.174279,-5.759245,-1.20719,2.753264,-5.72703,-1.04675,2.443152,-5.999636,-0.9359957,2.375397,-6.052445,-1.04675,2.443152,-5.999636,-0.6553009,2.360416,-5.79573,-0.5154099,1.880869,-6.311638,-0.6118503,1.031826,-6.106928,-0.942306,2.369233,-5.806726,-1.062096,1.897662,-6.332584,-1.036942,1.044884,-6.123216,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,0,1,1,0,117.1617526,117.3393896,120.0898245,122.6957972,0.2679977,0.2810557,1.75654957,1,0
176,12182024021058814,-0.7530704,3.374337,-5.798577,-0.7584529,3.253546,-5.784207,-0.7768825,2.880207,-5.759845,-0.7957441,2.368906,-5.738932,-0.7584529,3.253546,-5.784207,-0.7584529,3.253546,-5.784207,-0.7957441,2.368906,-5.738932,-0.7957441,2.368906,-5.738932,-0.4130233,3.153128,-5.795118,-0.2965732,2.685735,-5.769928,-0.4907389,2.407839,-6.014071,-0.5700132,2.316889,-6.085291,-0.4907389,2.407839,-6.014071,-1.09915,3.167384,-5.785621,-1.208304,2.743578,-5.748598,-1.060586,2.4433,-5.994392,-0.962566,2.369521,-6.048178,-1.060586,2.4433,-5.994392,-0.6556256,2.360645,-5.795991,-0.4996567,1.903235,-6.260842,-0.665466,1.141916,-5.860623,-0.9424303,2.370056,-5.805472,-1.088962,1.922572,-6.280324,-1.004377,1.153037,-5.871828,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,0,1,1,0,103.4212181,103.6344694,120.1223527,124.0227958,0.3780877,0.3892087,1.705138283,1,0
177,12182024021059140,-0.7590897,3.373445,-5.813992,-0.762614,3.252783,-5.796132,-0.7767063,2.880219,-5.76154,-0.7958331,2.368937,-5.738883,-0.762614,3.252783,-5.796132,-0.762614,3.252783,-5.796132,-0.7958331,2.368937,-5.738883,-0.7958331,2.368937,-5.738883,-0.4137489,3.153086,-5.802235,-0.2955234,2.685815,-5.771423,-0.4863911,2.407886,-6.013783,-0.5620409,2.304418,-6.096025,-0.4863911,2.407886,-6.013783,-1.104019,3.158596,-5.809772,-1.211921,2.728076,-5.767811,-1.038835,2.437454,-6.009108,-0.9508075,2.345905,-6.062784,-1.038835,2.437454,-6.009108,-0.6556752,2.360372,-5.796329,-0.4914083,1.914611,-6.254995,-0.6659031,1.138482,-5.963157,-0.9424044,2.370537,-5.804158,-1.10369,1.936318,-6.271712,-1.0019,1.150394,-5.97233,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,0,1,1,0,109.138519,109.3640607,119.8556674,121.3298294,0.3746537,0.3865657,1.665763158,1,0
178,12182024021059493,-0.7646488,3.373141,-5.8218,-0.7671306,3.252415,-5.803106,-0.7775238,2.880002,-5.76396,-0.7958558,2.368903,-5.738783,-0.7671306,3.252415,-5.803106,-0.7671306,3.252415,-5.803106,-0.7958558,2.368903,-5.738783,-0.7958558,2.368903,-5.738783,-0.4157979,3.153827,-5.805482,-0.2954773,2.687715,-5.770651,-0.4782911,2.411147,-6.008741,-0.5473807,2.310679,-6.088596,-0.4782911,2.411147,-6.008741,-1.107611,3.153811,-5.822014,-1.215301,2.720582,-5.778327,-1.044706,2.402237,-6.019012,-0.9643812,2.34015,-6.060652,-1.044706,2.402237,-6.019012,-0.6555575,2.359844,-5.796572,-0.4930615,1.911471,-6.257346,-0.6567354,1.109135,-6.023893,-0.9423042,2.370773,-5.803191,-1.10553,1.934813,-6.271484,-1.008783,1.122552,-6.032021,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,0,1,1,0,113.5469197,113.6963386,120.0411363,124.059342,0.3453067,0.3587237,1.67263386,1,0
179,12182024021059796,-0.7672844,3.373129,-5.824302,-0.7693176,3.252362,-5.805535,-0.7782182,2.87991,-5.765284,-0.7958351,2.368859,-5.738671,-0.7693176,3.252362,-5.805535,-0.7693176,3.252362,-5.805535,-0.7958351,2.368859,-5.738671,-0.7958351,2.368859,-5.738671,-0.4175675,3.154688,-5.805701,-0.2959695,2.689681,-5.768793,-0.4746421,2.413243,-6.005615,-0.5427492,2.314426,-6.084272,-0.4746421,2.413243,-6.005615,-1.109158,3.151963,-5.826508,-1.216673,2.717251,-5.782382,-1.056865,2.406355,-6.013866,-0.9760612,2.353218,-6.050381,-1.056865,2.406355,-6.013866,-0.65543,2.359447,-5.796656,-0.4965,1.906562,-6.261347,-0.6526144,1.09989,-6.039157,-0.9421997,2.370889,-5.802629,-1.103572,1.930785,-6.273992,-1.010894,1.114186,-6.04662,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,0,1,1,0,114.6624752,114.7431123,120.1160319,124.8310584,0.3360617,0.3503577,1.677222835,1,0
180,12182024021100155,-0.7689574,3.372962,-5.825769,-0.7707433,3.252199,-5.807067,-0.7788786,2.879733,-5.766457,-0.7957896,2.368793,-5.738543,-0.7707433,3.252199,-5.807067,-0.7707433,3.252199,-5.807067,-0.7957896,2.368793,-5.738543,-0.7957896,2.368793,-5.738543,-0.4188457,3.155244,-5.805387,-0.2963931,2.69105,-5.767312,-0.4740357,2.413224,-6.004739,-0.5434158,2.31354,-6.084379,-0.4740357,2.413224,-6.004739,-1.110267,3.150944,-5.82863,-1.217465,2.715232,-5.784537,-1.040989,2.422158,-6.015217,-0.9528183,2.341863,-6.061742,-1.040989,2.422158,-6.015217,-0.6552585,2.358983,-5.79668,-0.5007522,1.900868,-6.26477,-0.6440414,1.091257,-6.051791,-0.9420964,2.370964,-5.802198,-1.100142,1.925905,-6.276301,-1.017142,1.106841,-6.058969,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,0,1,1,0,115.8341331,115.8426668,120.1111003,122.0087072,0.3274287,0.3430127,1.680232264,1,0
