GlobalID,EntryID,Skeleton0_X,Skeleton0_Y,Skeleton0_Z,Skeleton1_X,Skeleton1_Y,Skeleton1_Z,Skeleton2_X,Skeleton2_Y,Skeleton2_Z,Skeleton3_X,Skeleton3_Y,Skeleton3_Z,Skeleton4_X,Skeleton4_Y,Skeleton4_Z,Skeleton5_X,Skeleton5_Y,Skeleton5_Z,Skeleton6_X,Skeleton6_Y,Skeleton6_Z,Skeleton7_X,Skeleton7_Y,Skeleton7_Z,Skeleton8_X,Skeleton8_Y,Skeleton8_Z,Skeleton9_X,Skeleton9_Y,Skeleton9_Z,Skeleton10_X,Skeleton10_Y,Skeleton10_Z,Skeleton11_X,Skeleton11_Y,Skeleton11_Z,Skeleton12_X,Skeleton12_Y,Skeleton12_Z,Skeleton13_X,Skeleton13_Y,Skeleton13_Z,Skeleton14_X,Skeleton14_Y,Skeleton14_Z,Skeleton15_X,Skeleton15_Y,Skeleton15_Z,Skeleton16_X,Skeleton16_Y,Skeleton16_Z,Skeleton17_X,Skeleton17_Y,Skeleton17_Z,Skeleton18_X,Skeleton18_Y,Skeleton18_Z,Skeleton19_X,Skeleton19_Y,Skeleton19_Z,Skeleton20_X,Skeleton20_Y,Skeleton20_Z,Skeleton21_X,Skeleton21_Y,Skeleton21_Z,Skeleton22_X,Skeleton22_Y,Skeleton22_Z,Skeleton23_X,Skeleton23_Y,Skeleton23_Z,BubbleGen1_X,BubbleGen1_Y,BubbleGen1_Z,BubbleGen2_X,BubbleGen2_Y,BubbleGen2_Z,BubbleGen3_X,BubbleGen3_Y,BubbleGen3_Z,BubbleGen6_X,BubbleGen6_Y,BubbleGen6_Z,BubbleGen7_X,BubbleGen7_Y,BubbleGen7_Z,BubbleGen8_X,BubbleGen8_Y,BubbleGen8_Z,Floor_X,Floor_Y,Floor_Z,Spatial,Temporal,Spatial_1,Temporal_1,Spatial_2,Temporal_2,Spatial Conflicts,Temporal Conflicts,RightKneeAngle,LeftKneeAngle,RightElbowAngle,LeftElbowAngle,RightFootDistanceFromFloor,LeftFootDistanceFromFloor,TotalReach,LeftArmLength,RightArmLength,Total_Reach,Bubble_generators,Skeleton_positions,Total_reach
61,10182024015750005,-0.9220697,2.90477,-4.446275,-0.9226918,2.790302,-4.46003,-0.9237237,2.440672,-4.520026,-0.9159632,1.965405,-4.621523,-0.9226918,2.790302,-4.46003,-0.9226918,2.790302,-4.46003,-0.9159632,1.965405,-4.621523,-0.9159632,1.965405,-4.621523,-0.597472,2.661052,-4.447403,-0.4071909,2.206575,-4.413255,-0.3561005,1.852584,-4.59572,-0.352833,1.746304,-4.665895,-0.3561005,1.852584,-4.59572,-1.270529,2.653303,-4.429784,-1.375293,2.256472,-4.49695,-1.483538,1.94133,-4.703006,-1.49921,1.877632,-4.740215,-1.483538,1.94133,-4.703006,-0.7696617,1.964434,-4.672529,-0.5094725,1.922906,-5.333117,-0.3905756,1.235891,-5.75561,-1.059574,1.968439,-4.685295,-1.251712,1.933158,-5.365799,-1.321158,1.248744,-5.796586,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,0,0,125.7271196,125.1256249,145.9855348,157.2309072,0.4720627,0.4849157,1.68138296,0.8076652163,0.8953987345,1.68138296,,,1.68138296
62,10182024015750234,-0.8882387,2.899746,-4.506771,-0.8882832,2.784798,-4.514272,-0.887547,2.433291,-4.55775,-0.8720899,1.950898,-4.638162,-0.8882832,2.784798,-4.514272,-0.8882832,2.784798,-4.514272,-0.8720899,1.950898,-4.638162,-0.8720899,1.950898,-4.638162,-0.5664645,2.656491,-4.48955,-0.3797223,2.202487,-4.423138,-0.3509685,1.855728,-4.594568,-0.352258,1.753094,-4.663063,-0.3509685,1.855728,-4.594568,-1.236414,2.64927,-4.477024,-1.346876,2.287656,-4.503584,-1.464974,2.039371,-4.74674,-1.4764,1.924326,-4.749655,-1.464974,2.039371,-4.74674,-0.7264555,1.951974,-4.688815,-0.4413946,2.0705,-5.32746,-0.3285007,1.368094,-5.685789,-1.016324,1.952382,-4.701935,-1.238479,2.071622,-5.363537,-1.282133,1.369436,-5.728951,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,0,0,108.3377931,107.3867408,141.9982464,141.7709651,0.6042657,0.6056077,1.660111167,0.7460795742,0.8832691558,1.660111167,,,1.660111167
63,10182024015750402,-0.8728909,2.893866,-4.535721,-0.8726041,2.779096,-4.539887,-0.8704785,2.427287,-4.573826,-0.8527126,1.941204,-4.638119,-0.8726041,2.779096,-4.539887,-0.8726041,2.779096,-4.539887,-0.8527126,1.941204,-4.638119,-0.8527126,1.941204,-4.638119,-0.5516782,2.652,-4.510098,-0.3666682,2.198696,-4.426382,-0.3470427,1.855332,-4.592495,-0.3521398,1.75673,-4.660572,-0.3470427,1.855332,-4.592495,-1.22009,2.649163,-4.500396,-1.342239,2.302987,-4.512084,-1.441094,2.118169,-4.810556,-1.45334,2.001811,-4.782728,-1.441094,2.118169,-4.810556,-0.7059788,1.940925,-4.684982,-0.3992184,2.153836,-5.276896,-0.2686267,1.425155,-5.604267,-0.9984599,1.944045,-4.704677,-1.2214,2.162605,-5.332258,-1.264478,1.435776,-5.671323,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,0,0,1,0,97.98478159,96.48019526,140.0207046,126.4284685,0.6613267,0.6719477,1.664381107,0.7319932429,0.8786499308,1.664381107,,,1.664381107
64,10182024015750626,-0.863775,2.88796,-4.553486,-0.8628746,2.773161,-4.555398,-0.858644,2.419847,-4.580376,-0.8405156,1.931226,-4.627033,-0.8628746,2.773161,-4.555398,-0.8628746,2.773161,-4.555398,-0.8405156,1.931226,-4.627033,-0.8405156,1.931226,-4.627033,-0.5405707,2.647485,-4.524781,-0.3560131,2.195342,-4.428098,-0.3436061,1.856113,-4.58917,-0.3534575,1.764115,-4.657608,-0.3436061,1.856113,-4.58917,-1.210185,2.64892,-4.515138,-1.35326,2.322043,-4.515841,-1.452216,2.116785,-4.794523,-1.458313,2.019823,-4.824324,-1.452216,2.116785,-4.794523,-0.693653,1.930736,-4.670838,-0.3578228,2.03794,-5.259308,-0.2310289,1.384929,-5.54593,-0.9867424,1.934741,-4.696766,-1.205515,2.049525,-5.334299,-1.241049,1.398733,-5.635281,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,0,0,1,0,106.514875,104.748539,138.5009759,129.3527959,0.6211007,0.6349047,1.563671812,0.7168002709,0.8735695961,1.563671812,,,1.563671812
65,10182024015750821,-0.8670787,2.877026,-4.606411,-0.8668759,2.762394,-4.602976,-0.8654388,2.410213,-4.610803,-0.8646225,1.924221,-4.642618,-0.8668759,2.762394,-4.602976,-0.8668759,2.762394,-4.602976,-0.8646225,1.924221,-4.642618,-0.8646225,1.924221,-4.642618,-0.5403838,2.642508,-4.562675,-0.351259,2.20103,-4.437737,-0.3424184,1.860951,-4.587286,-0.3564745,1.773353,-4.656404,-0.3424184,1.860951,-4.587286,-1.211977,2.654729,-4.571316,-1.37717,2.277791,-4.558969,-1.476798,1.933639,-4.755442,-1.474564,1.907654,-4.784045,-1.476798,1.933639,-4.755442,-0.7226009,1.919532,-4.693283,-0.4926348,1.654791,-5.333317,-0.4048991,0.9316686,-5.61521,-1.006293,1.931034,-4.707401,-1.163496,1.68199,-5.366703,-1.223868,0.9648725,-5.655966,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,0,0,133.4524098,132.5587518,136.2082454,148.7007084,0.1678403,0.2010442,1.661734341,0.8203493851,0.8678803388,1.661734341,,,1.661734341
66,10182024015751030,-0.885017,2.95364,-4.998089,-0.8904387,2.823841,-4.942974,-0.9022093,2.429602,-4.816195,-0.9002409,1.909013,-4.696254,-0.8904387,2.823841,-4.942974,-0.8904387,2.823841,-4.942974,-0.9002409,1.909013,-4.696254,-0.9002409,1.909013,-4.696254,-0.562041,2.651128,-4.765877,-0.3561967,2.257704,-4.561236,-0.3443106,1.876982,-4.599583,-0.3594797,1.785742,-4.659443,-0.3443106,1.876982,-4.599583,-1.225486,2.672682,-4.787001,-1.387469,2.237239,-4.663327,-1.464592,1.867949,-4.773335,-1.470094,1.766459,-4.8417,-1.464592,1.867949,-4.773335,-0.7531236,1.90484,-4.737754,-0.5329285,1.359307,-5.216791,-0.5078551,0.563484,-5.229915,-1.045653,1.916492,-4.769836,-1.135276,1.383299,-5.282852,-1.117083,0.5877497,-5.296731,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,0,0,0,0,137.5751541,136.4139639,140.4803217,147.6983989,-0.2003443,-0.1760786,1.70790395,0.8737439835,0.8717421326,1.70790395,,,1.70790395
67,10182024015751225,-0.879516,2.936774,-5.327493,-0.888536,2.809528,-5.244859,-0.9138629,2.418765,-5.012913,-0.9295461,1.892892,-4.74376,-0.888536,2.809528,-5.244859,-0.888536,2.809528,-5.244859,-0.9295461,1.892892,-4.74376,-0.9295461,1.892892,-4.74376,-0.5734068,2.651634,-5.052663,-0.3734863,2.306354,-4.780611,-0.3549246,1.869973,-4.660976,-0.362085,1.779824,-4.690032,-0.3549246,1.869973,-4.660976,-1.217338,2.666368,-5.093803,-1.380414,2.247629,-4.880554,-1.460614,1.806287,-4.824829,-1.476123,1.713123,-4.883239,-1.460614,1.806287,-4.824829,-0.7769338,1.890082,-4.781228,-0.5877619,1.335042,-5.191335,-0.6162167,0.5689909,-5.142229,-1.079341,1.89989,-4.820783,-1.147318,1.35319,-5.264525,-1.095304,0.5845294,-5.204894,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,0,0,0,0,136.6445173,135.5527705,148.7348819,158.9055563,-0.1948374,-0.1792989,1.648700876,0.9494223149,0.9357701984,1.648700876,,,1.648700876
68,10182024015751441,-0.8659767,2.85905,-5.687546,-0.8746222,2.737713,-5.588437,-0.9008393,2.363683,-5.305392,-0.9346871,1.853804,-4.943892,-0.8746222,2.737713,-5.588437,-0.8746222,2.737713,-5.588437,-0.9346871,1.853804,-4.943892,-0.9346871,1.853804,-4.943892,-0.5683179,2.596207,-5.373716,-0.4153306,2.29683,-5.036182,-0.3766017,1.874997,-4.756401,-0.3744997,1.744403,-4.745296,-0.3766017,1.874997,-4.756401,-1.195753,2.598504,-5.457112,-1.347324,2.241772,-5.156843,-1.450036,1.799012,-4.916932,-1.477976,1.694726,-4.921636,-1.450036,1.799012,-4.916932,-0.7903087,1.855305,-4.98814,-0.7121605,1.229095,-5.210714,-0.8008348,0.4828906,-5.078564,-1.076151,1.857324,-5.014879,-1.108733,1.231895,-5.247811,-1.048768,0.4846413,-5.101757,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,0,0,0,0,147.5692253,147.7032267,159.5755956,167.0228217,-0.2809377,-0.279187,1.590257702,1.004247737,0.9840658523,1.590257702,,,1.590257702
69,10182024015751601,-0.8787721,2.845115,-5.91321,-0.8845896,2.726206,-5.814209,-0.9005437,2.360184,-5.535534,-0.9182255,1.86061,-5.187771,-0.8845896,2.726206,-5.814209,-0.8845896,2.726206,-5.814209,-0.9182255,1.86061,-5.187771,-0.9182255,1.86061,-5.187771,-0.5887946,2.592239,-5.611706,-0.4807333,2.278706,-5.29339,-0.422245,1.904428,-4.985374,-0.3992538,1.754825,-4.868248,-0.422245,1.904428,-4.985374,-1.203501,2.596447,-5.681479,-1.344944,2.250637,-5.388045,-1.442358,1.829864,-5.165254,-1.486043,1.672625,-5.143778,-1.442358,1.829864,-5.165254,-0.782371,1.869071,-5.236189,-0.7172889,1.188986,-5.285832,-0.7719885,0.4542124,-5.066247,-1.051112,1.857875,-5.253658,-1.074094,1.174122,-5.309026,-1.025349,0.4436574,-5.082716,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,0,0,0,0,157.1309371,157.4694224,171.0725141,166.6758399,-0.3096159,-0.3201709,1.600995589,0.9610514627,0.9479199938,1.600995589,,,1.600995589
70,10182024015751829,-0.9221419,2.938928,-6.021051,-0.9185398,2.813784,-5.945866,-0.9163437,2.434614,-5.707656,-0.9138277,1.922737,-5.429149,-0.9185398,2.813784,-5.945866,-0.9185398,2.813784,-5.945866,-0.9138277,1.922737,-5.429149,-0.9138277,1.922737,-5.429149,-0.6173371,2.672274,-5.769692,-0.5236889,2.318187,-5.470742,-0.4673163,1.918845,-5.24954,-0.4602745,1.780827,-5.206979,-0.4673163,1.918845,-5.24954,-1.249382,2.675537,-5.832283,-1.385837,2.282715,-5.61505,-1.466083,1.817932,-5.541023,-1.485183,1.669999,-5.550172,-1.466083,1.817932,-5.541023,-0.7816856,1.936243,-5.476764,-0.6921101,1.267161,-5.417498,-0.7081147,0.559942,-5.133162,-1.042793,1.913339,-5.495694,-1.062325,1.234687,-5.444338,-1.021789,0.5324271,-5.155903,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,0,0,0,0,161.0375953,161.4011294,168.1183912,159.3518645,-0.2038863,-0.2314012,1.586565833,0.9466021008,0.9327583162,1.586565833,,,1.586565833
71,10182024015752037,-0.9439233,2.96925,-6.042468,-0.9366224,2.845359,-5.994262,-0.919899,2.460602,-5.827579,-0.8997985,1.939517,-5.68063,-0.9366224,2.845359,-5.994262,-0.9366224,2.845359,-5.994262,-0.8997985,1.939517,-5.68063,-0.8997985,1.939517,-5.68063,-0.6241753,2.734094,-5.886569,-0.5355144,2.335617,-5.653756,-0.4698292,1.868766,-5.594281,-0.4664625,1.721502,-5.610387,-0.4698292,1.868766,-5.594281,-1.267814,2.725332,-5.967546,-1.394063,2.276706,-5.879829,-1.430437,1.783182,-5.948514,-1.420242,1.656535,-5.99763,-1.430437,1.783182,-5.948514,-0.7693322,1.952716,-5.727892,-0.6787076,1.311607,-5.575708,-0.6882858,0.6387312,-5.219131,-1.027326,1.930191,-5.747652,-1.055923,1.278673,-5.604599,-1.022826,0.6095231,-5.244753,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,0,0,0,0,163.1444862,163.3656282,157.0930025,158.1923832,-0.1250971,-0.1543052,1.572509803,0.9738409903,0.9451290934,1.572509803,,,1.572509803
72,10182024015752230,-0.9047083,2.965886,-6.110262,-0.899932,2.838789,-6.071589,-0.8816683,2.440544,-5.965875,-0.8662598,1.895279,-5.859263,-0.899932,2.838789,-6.071589,-0.899932,2.838789,-6.071589,-0.8662598,1.895279,-5.859263,-0.8662598,1.895279,-5.859263,-0.5666438,2.724626,-6.009463,-0.4694719,2.285779,-5.833956,-0.405092,1.794875,-5.831086,-0.4111247,1.662347,-5.884286,-0.405092,1.794875,-5.831086,-1.227165,2.715222,-6.085573,-1.352076,2.243099,-6.035815,-1.369987,1.751967,-6.138315,-1.357615,1.634434,-6.190782,-1.369987,1.751967,-6.138315,-0.7374531,1.905603,-5.908825,-0.6639802,1.293939,-5.697165,-0.6811705,0.6510303,-5.28885,-0.9933129,1.890775,-5.923568,-1.037804,1.272275,-5.718705,-1.019001,0.6314523,-5.308317,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,0,0,0,0,164.5899351,164.7408035,158.4402396,158.3192562,-0.112798,-0.132376,1.556733279,0.9929294182,0.9776423408,1.556733279,,,1.556733279
73,10182024015752440,-0.7553506,2.929641,-6.304354,-0.7564294,2.799452,-6.275773,-0.7595227,2.395283,-6.205433,-0.7650897,1.83746,-6.127447,-0.7564294,2.799452,-6.275773,-0.7564294,2.799452,-6.275773,-0.7650897,1.83746,-6.127447,-0.7650897,1.83746,-6.127447,-0.417924,2.665938,-6.25284,-0.3270309,2.206879,-6.11143,-0.2867281,1.714311,-6.154506,-0.2933007,1.587896,-6.210512,-0.2867281,1.714311,-6.154506,-1.098457,2.673163,-6.268229,-1.239772,2.205786,-6.187952,-1.309301,1.723399,-6.259109,-1.300714,1.603211,-6.308874,-1.309301,1.723399,-6.259109,-0.6358805,1.839716,-6.1833,-0.5682793,1.197391,-6.151651,-0.5575889,0.6521859,-5.63461,-0.8963315,1.843478,-6.185399,-0.9729416,1.203235,-6.154913,-1.000936,0.6585889,-5.638183,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,0,0,0,0,139.0987412,139.1054995,157.2716293,160.3783814,-0.1116424,-0.1052394,1.540411399,0.9873679993,0.9849574106,1.540411399,,,1.540411399
74,10182024015752626,-0.6715662,2.907713,-6.437799,-0.6763197,2.778168,-6.408813,-0.6914908,2.375996,-6.33786,-0.7113769,1.818784,-6.258904,-0.6763197,2.778168,-6.408813,-0.6763197,2.778168,-6.408813,-0.7113769,1.818784,-6.258904,-0.7113769,1.818784,-6.258904,-0.3426213,2.639001,-6.401586,-0.2510355,2.174661,-6.27247,-0.2184831,1.682668,-6.324306,-0.2226861,1.558532,-6.38855,-0.2184831,1.682668,-6.324306,-1.018871,2.661705,-6.38346,-1.162005,2.200355,-6.276425,-1.262493,1.71963,-6.315134,-1.263936,1.589315,-6.354458,-1.262493,1.71963,-6.315134,-0.5823262,1.817082,-6.317098,-0.5245434,1.158343,-6.393664,-0.5321279,0.5688345,-5.966733,-0.8446816,1.829854,-6.314406,-0.9499387,1.179052,-6.389301,-0.9762543,0.5904555,-5.962178,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,0,0,0,0,137.1428361,137.1242843,157.5192179,162.1634653,-0.1949938,-0.1733728,1.53603787,0.9873987598,0.9863678177,1.53603787,,,1.53603787
75,10182024015752824,-0.6230691,2.882965,-6.554853,-0.6292779,2.754488,-6.523492,-0.6496562,2.355415,-6.445163,-0.6775153,1.801512,-6.357965,-0.6292779,2.754488,-6.523492,-0.6292779,2.754488,-6.523492,-0.6775153,1.801512,-6.357965,-0.6775153,1.801512,-6.357965,-0.3002789,2.61856,-6.513362,-0.2110715,2.154588,-6.38001,-0.1838622,1.662388,-6.432077,-0.1913527,1.539186,-6.497035,-0.1838622,1.662388,-6.432077,-0.9697161,2.645698,-6.494928,-1.108868,2.190873,-6.364758,-1.226382,1.713554,-6.369925,-1.238695,1.578073,-6.403615,-1.226382,1.713554,-6.369925,-0.5493319,1.797492,-6.415805,-0.5023578,1.132894,-6.543983,-0.5566999,0.4848595,-6.367566,-0.8113789,1.816022,-6.413864,-0.924377,1.162736,-6.540857,-0.93385,0.5115285,-6.364771,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,0,0,0,0,152.5018499,152.5459677,156.9074452,163.7844544,-0.2789688,-0.2522998,1.495490293,0.9847250996,0.9866220532,1.495490293,,,1.495490293
76,10182024015958112,-0.9685441,2.764926,-2.263926,-0.9728016,2.639557,-2.23687,-0.9845774,2.25429,-2.171018,-0.9967326,1.731134,-2.101805,-0.9728016,2.639557,-2.23687,-0.9728016,2.639557,-2.23687,-0.9967326,1.731134,-2.101805,-0.9967326,1.731134,-2.101805,-0.6649902,2.586548,-2.204416,-0.6107585,2.116493,-2.096974,-0.5383185,1.69862,-1.956249,-0.5181708,1.585811,-1.961701,-0.5383185,1.69862,-1.956249,-1.320004,2.554195,-2.221638,-1.393197,2.079781,-2.144448,-1.448126,1.616863,-2.134257,-1.474394,1.520502,-2.168928,-1.448126,1.616863,-2.134257,-0.8588564,1.731732,-2.153936,-0.821812,1.100668,-2.408596,-0.9347248,0.3583603,-2.304642,-1.12853,1.735261,-2.163095,-1.173371,1.10527,-2.420535,-1.095623,0.360466,-2.310106,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,0,0,0,0,147.9351702,147.8922883,173.6151865,171.8689964,-0.405468,-0.4033623,1.586929157,0.9524704135,0.9320613451,1.586929157,,,1.586929157
77,10182024015959432,-0.7479383,2.929025,-6.408949,-0.7516671,2.80445,-6.381366,-0.7627115,2.420864,-6.313125,-0.7756131,1.898113,-6.241756,-0.7516671,2.80445,-6.381366,-0.7516671,2.80445,-6.381366,-0.7756131,1.898113,-6.241756,-0.7756131,1.898113,-6.241756,-0.4470306,2.754251,-6.349937,-0.3857062,2.288393,-6.23104,-0.318553,1.860845,-6.094193,-0.296771,1.749938,-6.10192,-0.318553,1.860845,-6.094193,-1.099766,2.718444,-6.364986,-1.172572,2.245248,-6.283151,-1.229441,1.782852,-6.275533,-1.255761,1.692232,-6.306446,-1.229441,1.782852,-6.275533,-0.6373668,1.898384,-6.293459,-0.5982344,1.267461,-6.547832,-0.7134928,0.5252787,-6.444789,-0.907868,1.902306,-6.303545,-0.9537327,1.272616,-6.561088,-0.8755675,0.5276287,-6.450832,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,1,0,1,0,1,0,0,147.8864969,147.8549181,176.3826791,171.068585,-0.2385496,-0.2361996,1.587108758,0.9516501177,0.93859597,1.587108758,,,1.587108758
78,10182024015959545,-0.7480972,2.928804,-6.409209,-0.7517654,2.804265,-6.381599,-0.76267,2.420825,-6.31324,-0.7755542,1.898125,-6.241695,-0.7517654,2.804265,-6.381599,-0.7517654,2.804265,-6.381599,-0.7755542,1.898125,-6.241695,-0.7755542,1.898125,-6.241695,-0.4473464,2.754358,-6.350614,-0.3856072,2.288764,-6.230862,-0.3184241,1.860708,-6.093885,-0.2967541,1.750093,-6.101763,-0.3184241,1.860708,-6.093885,-1.099998,2.71828,-6.365146,-1.172633,2.245197,-6.283004,-1.229542,1.783238,-6.27543,-1.25563,1.692341,-6.306482,-1.229542,1.783238,-6.27543,-0.6372879,1.898388,-6.293366,-0.5978863,1.267469,-6.547714,-0.7130715,0.5252807,-6.444737,-0.9078304,1.902322,-6.303519,-0.9537273,1.272644,-6.561068,-0.8755689,0.5276439,-6.450835,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,1,0,1,0,1,0,0,147.8862157,147.8552325,176.5045615,171.0320351,-0.2385476,-0.2361844,1.587104529,0.9511367539,0.9391275657,1.587104529,,,1.587104529
79,10182024015959726,-0.7483617,2.928432,-6.40966,-0.7519403,2.803945,-6.382009,-0.7626179,2.420739,-6.313462,-0.7754669,1.898138,-6.241611,-0.7519403,2.803945,-6.382009,-0.7519403,2.803945,-6.382009,-0.7754669,1.898138,-6.241611,-0.7754669,1.898138,-6.241611,-0.4477799,2.754484,-6.351631,-0.3854727,2.289292,-6.230617,-0.3182245,1.860441,-6.093401,-0.2966837,1.750235,-6.101599,-0.3182245,1.860441,-6.093401,-1.100386,2.718014,-6.365408,-1.172749,2.245109,-6.282789,-1.229715,1.783553,-6.275281,-1.255496,1.691787,-6.307188,-1.229715,1.783553,-6.275281,-0.6371722,1.898388,-6.293236,-0.597356,1.267477,-6.547545,-0.7123963,0.5252781,-6.444664,-0.9077728,1.90234,-6.303486,-0.9537158,1.272682,-6.561043,-0.8755727,0.5276617,-6.450845,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,1,0,1,0,1,0,0,147.8862269,147.8559297,176.6787727,170.9738517,-0.2385502,-0.2361666,1.587092494,0.9506096624,0.939958225,1.587092494,,,1.587092494
80,10182024015959883,-0.7486441,2.928024,-6.410143,-0.75214,2.803584,-6.382455,-0.7625791,2.420625,-6.313729,-0.7753836,1.898144,-6.241525,-0.75214,2.803584,-6.382455,-0.75214,2.803584,-6.382455,-0.7753836,1.898144,-6.241525,-0.7753836,1.898144,-6.241525,-0.4481697,2.754566,-6.352619,-0.3853381,2.289827,-6.230339,-0.3180205,1.860137,-6.092936,-0.2962866,1.74951,-6.10129,-0.3180205,1.860137,-6.092936,-1.100836,2.717722,-6.365689,-1.172902,2.245005,-6.282557,-1.229939,1.783557,-6.275227,-1.255967,1.690085,-6.308535,-1.229939,1.783557,-6.275227,-0.637062,1.89838,-6.293107,-0.5968024,1.267478,-6.547378,-0.7116572,0.5252596,-6.444629,-0.9077183,1.902355,-6.303456,-0.9537024,1.272719,-6.561026,-0.8755818,0.527667,-6.450897,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,1,0,1,0,1,0,0,147.8889042,147.8590504,176.8607566,170.8967782,-0.2385687,-0.2361613,1.587079242,0.9503686373,0.9407660432,1.587079242,,,1.587079242
